timestamp,node_id,node_tier,latitude,longitude,elevation_m,vertical_displacement_mm,horizontal_displacement_mm,vertical_displacement_rate_mm_per_time,horizontal_displacement_rate_mm_per_time,tilt_x_deg,tilt_y_deg,tilt_magnitude_deg,tilt_change_deg,tilt_rate_deg_per_time
2026-01-01 04:10:00,N_GNSS_01,GNSS Reference,23.74210008,86.41230003,245.1987,1.287,9.984,13.003,-64.222,0.02859,-0.019884,0.034825,-0.002002,-0.012009
2026-01-01 04:10:00,N_GNSS_02,GNSS Reference,23.74285024,86.41315,247.8485,1.48,26.607,6.939,67.935,0.028402,-0.020196,0.03485,-0.00046,-0.002759
2026-01-01 04:10:00,N_GNSS_03,GNSS Reference,23.74155015,86.41405007,243.5986,1.352,18.428,13.264,-31.383,0.029707,-0.018339,0.034912,0.000807,0.004839
2026-01-01 04:10:00,N_GNSS_04,GNSS Reference,23.74330016,86.41470019,249.0991,0.912,26.206,12.155,28.185,0.028387,-0.0189,0.034103,-0.001453,-0.008715
2026-01-01 04:10:00,N_GNSS_05,GNSS Reference,23.74095027,86.4130001,241.7498,0.248,32.094,-4.887,5.397,0.02915,-0.018303,0.03442,0.000256,0.001536
2026-01-01 04:10:00,N_GNSS_06,GNSS Reference,23.74385026,86.41205006,251.3508,-0.766,29.444,-3.568,12.446,0.02837,-0.019726,0.034554,0.000901,0.005406
2026-01-01 04:20:00,N_GNSS_01,GNSS Reference,23.74210014,86.41229998,245.1983,1.67,15.244,2.301,31.557,0.02906,-0.018002,0.034185,-0.00064,-0.003842
2026-01-01 04:20:00,N_GNSS_02,GNSS Reference,23.74285024,86.41315005,247.8492,0.826,27.788,-3.924,7.089,0.028364,-0.019607,0.034481,-0.000369,-0.002214
2026-01-01 04:20:00,N_GNSS_03,GNSS Reference,23.74155017,86.41405001,243.5988,1.232,18.598,-0.72,1.022,0.029032,-0.018916,0.034651,-0.000261,-0.001567
2026-01-01 04:20:00,N_GNSS_04,GNSS Reference,23.74330012,86.41470007,249.1016,-1.638,15.526,-15.3,-64.078,0.030165,-0.020102,0.03625,0.002147,0.012879
2026-01-01 04:20:00,N_GNSS_05,GNSS Reference,23.74095022,86.41300002,241.7472,2.813,24.113,15.386,-47.886,0.028705,-0.018857,0.034345,-7.6e-05,-0.000453
2026-01-01 04:20:00,N_GNSS_06,GNSS Reference,23.74385017,86.41205005,251.3487,1.271,19.886,12.22,-57.348,0.027751,-0.018659,0.033441,-0.001113,-0.006676
2026-01-01 04:30:00,N_GNSS_01,GNSS Reference,23.7421003,86.41229998,245.199,1.037,33.33,-3.802,108.518,0.029084,-0.019164,0.03483,0.000645,0.003871
2026-01-01 04:30:00,N_GNSS_02,GNSS Reference,23.74285018,86.41315005,247.8511,-1.112,20.782,-11.627,-42.041,0.029783,-0.019647,0.03568,0.001198,0.007191
2026-01-01 04:30:00,N_GNSS_03,GNSS Reference,23.74155019,86.41405003,243.5979,2.079,21.091,5.081,14.955,0.027483,-0.018734,0.03326,-0.00139,-0.008341
2026-01-01 04:30:00,N_GNSS_04,GNSS Reference,23.74330021,86.41469988,249.1033,-3.262,26.287,-9.743,64.564,0.028553,-0.018873,0.034227,-0.002023,-0.012136
2026-01-01 04:30:00,N_GNSS_05,GNSS Reference,23.74095025,86.41299998,241.7498,0.164,28.133,-15.893,24.114,0.02913,-0.020547,0.035647,0.001302,0.007815
2026-01-01 04:30:00,N_GNSS_06,GNSS Reference,23.74385029,86.41205,251.3481,1.936,32.519,3.989,75.799,0.027184,-0.018689,0.032989,-0.000452,-0.002713
2026-01-01 04:40:00,N_GNSS_01,GNSS Reference,23.74210014,86.4122999,245.2015,-1.469,18.912,-15.037,-86.508,0.026793,-0.019186,0.032954,-0.001876,-0.011254
2026-01-01 04:40:00,N_GNSS_02,GNSS Reference,23.74285024,86.41315006,247.8497,0.258,27.665,8.218,41.3,0.029691,-0.019951,0.035771,9.2e-05,0.000551
2026-01-01 04:40:00,N_GNSS_03,GNSS Reference,23.74155006,86.41405001,243.6016,-1.586,7.026,-21.992,-84.385,0.028264,-0.017696,0.033346,8.6e-05,0.000515
2026-01-01 04:40:00,N_GNSS_04,GNSS Reference,23.74330012,86.4147,249.0992,0.838,13.595,24.6,-76.151,0.028183,-0.019734,0.034406,0.000179,0.001071
2026-01-01 04:40:00,N_GNSS_05,GNSS Reference,23.74095029,86.41299995,241.749,1.048,32.137,5.306,24.03,0.028198,-0.018667,0.033817,-0.00183,-0.010982
2026-01-01 04:40:00,N_GNSS_06,GNSS Reference,23.74385017,86.41204995,251.35,0.018,19.633,-11.505,-77.316,0.029559,-0.019345,0.035327,0.002338,0.014026
2026-01-01 04:50:00,N_GNSS_01,GNSS Reference,23.74210018,86.41230002,245.2016,-1.618,20.126,-0.894,7.282,0.028242,-0.018213,0.033605,0.000651,0.003908
2026-01-01 04:50:00,N_GNSS_02,GNSS Reference,23.74285014,86.41315007,247.8502,-0.202,17.076,-2.759,-63.53,0.028478,-0.018334,0.033869,-0.001902,-0.011413
2026-01-01 04:50:00,N_GNSS_03,GNSS Reference,23.74155009,86.41405009,243.6013,-1.347,13.666,1.437,39.837,0.027516,-0.020477,0.034299,0.000953,0.005716
2026-01-01 04:50:00,N_GNSS_04,GNSS Reference,23.74330016,86.41469998,249.101,-1.046,17.43,-11.304,23.007,0.028533,-0.021517,0.035737,0.001331,0.007989
2026-01-01 04:50:00,N_GNSS_05,GNSS Reference,23.74095021,86.41299998,241.754,-4.007,23.27,-30.329,-53.207,0.028058,-0.021523,0.035362,0.001545,0.009271
2026-01-01 04:50:00,N_GNSS_06,GNSS Reference,23.74385023,86.41204999,251.3512,-1.223,25.547,-7.449,35.484,0.028879,-0.017974,0.034015,-0.001311,-0.007867
2026-01-01 05:00:00,N_GNSS_01,GNSS Reference,23.7421002,86.41230004,245.2023,-2.275,22.787,-3.94,15.969,0.027355,-0.02161,0.034861,0.001256,0.007534
2026-01-01 05:00:00,N_GNSS_02,GNSS Reference,23.74285007,86.41315003,247.8481,1.921,8.691,12.739,-50.31,0.028055,-0.017552,0.033093,-0.000776,-0.004658
2026-01-01 05:00:00,N_GNSS_03,GNSS Reference,23.74155017,86.41404991,243.5981,1.939,20.835,19.714,43.015,0.026955,-0.019324,0.033166,-0.001133,-0.006795
2026-01-01 05:00:00,N_GNSS_04,GNSS Reference,23.74330016,86.41469993,249.1022,-2.191,19.635,-6.87,13.233,0.026942,-0.019702,0.033377,-0.00236,-0.014159
2026-01-01 05:00:00,N_GNSS_05,GNSS Reference,23.7409502,86.4129999,241.7482,1.759,23.85,34.595,3.482,0.029294,-0.019529,0.035206,-0.000156,-0.000933
2026-01-01 05:00:00,N_GNSS_06,GNSS Reference,23.7438502,86.41204994,251.3508,-0.796,22.596,2.565,-17.709,0.027813,-0.018646,0.033485,-0.000531,-0.003186
2026-01-01 05:10:00,N_GNSS_01,GNSS Reference,23.74210014,86.41229991,245.1998,0.232,17.874,15.04,-29.482,0.027648,-0.020257,0.034275,-0.000586,-0.003515
2026-01-01 05:10:00,N_GNSS_02,GNSS Reference,23.74285019,86.4131499,247.8491,0.883,23.582,-6.226,89.344,0.027673,-0.018667,0.03338,0.000287,0.001724
2026-01-01 05:10:00,N_GNSS_03,GNSS Reference,23.74155018,86.41404999,243.6027,-2.673,19.749,-27.67,-6.52,0.028485,-0.019543,0.034544,0.001378,0.008266
2026-01-01 05:10:00,N_GNSS_04,GNSS Reference,23.74330018,86.41469997,249.0999,0.143,20.462,13.999,4.959,0.029789,-0.021626,0.036811,0.003434,0.020602
2026-01-01 05:10:00,N_GNSS_05,GNSS Reference,23.74095021,86.41299991,241.7491,0.907,25.05,-5.112,7.201,0.028644,-0.018527,0.034113,-0.001093,-0.006561
2026-01-01 05:10:00,N_GNSS_06,GNSS Reference,23.74385011,86.41204995,251.3531,-3.091,13.295,-13.772,-55.805,0.027274,-0.019709,0.033651,0.000166,0.000996
2026-01-01 05:20:00,N_GNSS_01,GNSS Reference,23.74210008,86.41229986,245.2046,-4.561,16.623,-28.753,-7.502,0.027724,-0.018873,0.033538,-0.000737,-0.004422
2026-01-01 05:20:00,N_GNSS_02,GNSS Reference,23.7428501,86.41314989,247.8511,-1.144,15.888,-12.162,-46.166,0.026854,-0.019675,0.033291,-9e-05,-0.000538
2026-01-01 05:20:00,N_GNSS_03,GNSS Reference,23.74155019,86.41405008,243.5992,0.822,22.352,20.969,15.621,0.026799,-0.018588,0.032614,-0.00193,-0.011581
2026-01-01 05:20:00,N_GNSS_04,GNSS Reference,23.74330015,86.41469983,249.1021,-2.135,23.943,-13.668,20.889,0.027954,-0.018359,0.033444,-0.003367,-0.020204
2026-01-01 05:20:00,N_GNSS_05,GNSS Reference,23.74095009,86.4130001,241.7527,-2.738,14.19,-21.874,-65.16,0.028106,-0.017846,0.033293,-0.00082,-0.004919
2026-01-01 05:20:00,N_GNSS_06,GNSS Reference,23.74385012,86.41204998,251.3492,0.836,12.939,23.563,-2.137,0.029875,-0.020483,0.036223,0.002572,0.015434
2026-01-01 05:30:00,N_GNSS_01,GNSS Reference,23.74210029,86.41230005,245.2015,-1.546,32.801,18.087,97.068,0.027273,-0.019049,0.033267,-0.000271,-0.001628
2026-01-01 05:30:00,N_GNSS_02,GNSS Reference,23.74285013,86.41314991,247.8495,0.455,17.251,9.592,8.179,0.027428,-0.019946,0.033913,0.000623,0.003738
2026-01-01 05:30:00,N_GNSS_03,GNSS Reference,23.74155011,86.41404976,243.6008,-0.8,27.103,-9.734,28.506,0.027954,-0.019113,0.033863,0.001249,0.007497
2026-01-01 05:30:00,N_GNSS_04,GNSS Reference,23.74330022,86.41469991,249.1015,-1.494,26.227,3.849,13.701,0.028601,-0.018605,0.03412,0.000677,0.00406
2026-01-01 05:30:00,N_GNSS_05,GNSS Reference,23.74095008,86.41299989,241.7493,0.697,14.702,20.613,3.072,0.027298,-0.020821,0.034332,0.001039,0.006236
2026-01-01 05:30:00,N_GNSS_06,GNSS Reference,23.74385008,86.4120499,251.3518,-1.843,13.621,-16.075,4.092,0.027767,-0.019302,0.033817,-0.002406,-0.014438
2026-01-01 05:40:00,N_GNSS_01,GNSS Reference,23.74210017,86.41229986,245.1981,1.877,23.999,20.537,-52.813,0.028915,-0.019341,0.034787,0.00152,0.009123
2026-01-01 05:40:00,N_GNSS_02,GNSS Reference,23.74285014,86.41314987,247.8488,1.205,20.75,4.502,20.993,0.027392,-0.019101,0.033394,-0.000519,-0.003116
2026-01-01 05:40:00,N_GNSS_03,GNSS Reference,23.74155017,86.41404983,243.6009,-0.875,25.925,-0.452,-7.068,0.029371,-0.018883,0.034917,0.001054,0.006323
2026-01-01 05:40:00,N_GNSS_04,GNSS Reference,23.74330019,86.41469985,249.1001,-0.069,26.023,8.547,-1.22,0.027926,-0.018682,0.033599,-0.000521,-0.003128
2026-01-01 05:40:00,N_GNSS_05,GNSS Reference,23.7409502,86.41299989,241.7503,-0.29,24.641,-5.924,59.634,0.029446,-0.020368,0.035804,0.001472,0.008829
2026-01-01 05:40:00,N_GNSS_06,GNSS Reference,23.74385014,86.41205002,251.3503,-0.274,15.604,9.413,11.903,0.029594,-0.019206,0.03528,0.001464,0.008781
2026-01-01 05:50:00,N_GNSS_01,GNSS Reference,23.74210019,86.41229988,245.2004,-0.421,24.195,-13.785,1.177,0.027693,-0.017924,0.032988,-0.0018,-0.010799
2026-01-01 05:50:00,N_GNSS_02,GNSS Reference,23.74285016,86.41314982,247.8464,3.557,25.584,14.11,29.003,0.028185,-0.018145,0.03352,0.000126,0.000758
2026-01-01 05:50:00,N_GNSS_03,GNSS Reference,23.74155007,86.41404992,243.601,-1.036,10.932,-0.963,-89.962,0.030398,-0.018688,0.035683,0.000766,0.004595
2026-01-01 05:50:00,N_GNSS_04,GNSS Reference,23.74330012,86.41469993,249.1007,-0.674,14.881,-3.626,-66.854,0.026837,-0.020862,0.033992,0.000393,0.00236
2026-01-01 05:50:00,N_GNSS_05,GNSS Reference,23.74095016,86.4129999,241.7499,0.053,20.114,2.061,-27.164,0.02983,-0.019109,0.035425,-0.000379,-0.002272
2026-01-01 05:50:00,N_GNSS_06,GNSS Reference,23.74385016,86.41204986,251.3499,0.118,22.842,2.356,43.426,0.027937,-0.019434,0.034032,-0.001249,-0.007492
2026-01-01 06:00:00,N_GNSS_01,GNSS Reference,23.7421002,86.41229992,245.1998,0.217,23.335,3.828,-5.159,0.027928,-0.017174,0.032786,-0.000202,-0.00121
2026-01-01 06:00:00,N_GNSS_02,GNSS Reference,23.74284996,86.41314985,247.8487,1.292,15.895,-13.589,-58.129,0.027864,-0.019901,0.034241,0.000721,0.004325
2026-01-01 06:00:00,N_GNSS_03,GNSS Reference,23.74155011,86.41404987,243.6006,-0.555,18.381,2.885,44.695,0.027008,-0.018435,0.0327,-0.002983,-0.017899
2026-01-01 06:00:00,N_GNSS_04,GNSS Reference,23.7433001,86.41469987,249.0992,0.791,16.995,8.788,12.682,0.03081,-0.019128,0.036265,0.002273,0.013636
2026-01-01 06:00:00,N_GNSS_05,GNSS Reference,23.74095009,86.41300001,241.7507,-0.652,9.703,-4.231,-62.467,0.029403,-0.018738,0.034866,-0.000559,-0.003356
2026-01-01 06:00:00,N_GNSS_06,GNSS Reference,23.7438502,86.4120499,251.349,1.038,24.308,5.515,8.797,0.030863,-0.017969,0.035713,0.001681,0.010087
2026-01-01 06:10:00,N_GNSS_01,GNSS Reference,23.74210008,86.41229984,245.2032,-3.178,18.144,-20.374,-31.147,0.028523,-0.019451,0.034524,0.001738,0.010428
2026-01-01 06:10:00,N_GNSS_02,GNSS Reference,23.74285009,86.41315005,247.8521,-2.107,10.814,-20.394,-30.49,0.030407,-0.019656,0.036207,0.001966,0.011793
2026-01-01 06:10:00,N_GNSS_03,GNSS Reference,23.74155008,86.4140498,243.6009,-0.888,22.75,-2.0,26.215,0.029597,-0.019057,0.035202,0.002502,0.015012
2026-01-01 06:10:00,N_GNSS_04,GNSS Reference,23.74330012,86.41469984,249.1013,-1.311,21.207,-12.612,25.276,0.029378,-0.020168,0.035634,-0.00063,-0.003783
2026-01-01 06:10:00,N_GNSS_05,GNSS Reference,23.74095009,86.41299984,241.7503,-0.303,18.731,2.095,54.171,0.026353,-0.017847,0.031828,-0.003038,-0.018228
2026-01-01 06:10:00,N_GNSS_06,GNSS Reference,23.74385015,86.41204993,251.3498,0.166,17.893,-5.229,-38.491,0.028296,-0.017672,0.033362,-0.002351,-0.014108
2026-01-01 06:20:00,N_GNSS_01,GNSS Reference,23.74210024,86.41229988,245.2014,-1.385,29.439,10.76,67.766,0.027828,-0.019769,0.034135,-0.000389,-0.002331
2026-01-01 06:20:00,N_GNSS_02,GNSS Reference,23.74285009,86.41314994,247.8488,1.22,11.897,19.958,6.499,0.030021,-0.018429,0.035226,-0.000981,-0.005884
2026-01-01 06:20:00,N_GNSS_03,GNSS Reference,23.74155007,86.41404997,243.5993,0.735,8.505,9.741,-85.47,0.028724,-0.018157,0.033981,-0.00122,-0.007322
2026-01-01 06:20:00,N_GNSS_04,GNSS Reference,23.74330007,86.41469973,249.0993,0.7,28.768,12.065,45.366,0.030196,-0.018921,0.035634,0.0,0.0
2026-01-01 06:20:00,N_GNSS_05,GNSS Reference,23.74095004,86.41299989,241.75,0.032,12.347,2.007,-38.306,0.029735,-0.019022,0.035299,0.003471,0.020824
2026-01-01 06:20:00,N_GNSS_06,GNSS Reference,23.74384998,86.41204988,251.352,-1.999,12.244,-12.991,-33.892,0.029876,-0.017504,0.034626,0.001265,0.007589
2026-01-01 06:30:00,N_GNSS_01,GNSS Reference,23.7421001,86.41229975,245.2013,-1.294,27.587,0.544,-11.112,0.031433,-0.019387,0.036931,0.002796,0.016775
2026-01-01 06:30:00,N_GNSS_02,GNSS Reference,23.74285019,86.41314987,247.847,3.033,25.101,10.883,79.223,0.030044,-0.018712,0.035395,0.000168,0.00101
2026-01-01 06:30:00,N_GNSS_03,GNSS Reference,23.74155009,86.4140499,243.5998,0.243,14.684,-2.953,37.076,0.029785,-0.019223,0.035449,0.001468,0.008805
2026-01-01 06:30:00,N_GNSS_04,GNSS Reference,23.74330012,86.41469984,249.1003,-0.298,21.476,-5.988,-43.753,0.029144,-0.018748,0.034654,-0.000981,-0.005885
2026-01-01 06:30:00,N_GNSS_05,GNSS Reference,23.74095014,86.41299984,241.7493,0.707,22.084,4.05,58.425,0.029188,-0.019763,0.03525,-4.9e-05,-0.000294
2026-01-01 06:30:00,N_GNSS_06,GNSS Reference,23.74385017,86.41204991,251.3493,0.725,20.684,16.342,50.638,0.031023,-0.018536,0.036138,0.001512,0.009072
2026-01-01 06:40:00,N_GNSS_01,GNSS Reference,23.74210013,86.41229984,245.2007,-0.723,21.75,3.427,-35.019,0.029634,-0.018816,0.035103,-0.001829,-0.010972
2026-01-01 06:40:00,N_GNSS_02,GNSS Reference,23.74285003,86.41314991,247.8487,1.304,9.329,-10.377,-94.632,0.030565,-0.019794,0.036415,0.00102,0.006122
2026-01-01 06:40:00,N_GNSS_03,GNSS Reference,23.74155001,86.41404993,243.5999,0.107,6.717,-0.817,-47.8,0.030423,-0.019283,0.036019,0.00057,0.003421
2026-01-01 06:40:00,N_GNSS_04,GNSS Reference,23.74330006,86.41469982,249.1003,-0.335,19.818,-0.219,-9.952,0.029256,-0.017844,0.034269,-0.000385,-0.00231
2026-01-01 06:40:00,N_GNSS_05,GNSS Reference,23.7409502,86.41299985,241.7509,-0.876,26.709,-9.495,27.748,0.029693,-0.019123,0.035318,6.8e-05,0.00041
2026-01-01 06:40:00,N_GNSS_06,GNSS Reference,23.74385007,86.41204991,251.3486,1.413,11.882,4.131,-52.81,0.028454,-0.018087,0.033716,-0.002422,-0.014532
2026-01-01 06:50:00,N_GNSS_01,GNSS Reference,23.74210009,86.41229982,245.2028,-2.832,21.028,-12.654,-4.33,0.030632,-0.018467,0.035768,0.000665,0.00399
2026-01-01 06:50:00,N_GNSS_02,GNSS Reference,23.74285002,86.41314991,247.8495,0.462,9.56,-5.051,1.388,0.029545,-0.01937,0.035328,-0.001086,-0.006519
2026-01-01 06:50:00,N_GNSS_03,GNSS Reference,23.74155001,86.4140499,243.5996,0.365,10.121,1.551,20.42,0.030984,-0.017444,0.035557,-0.000462,-0.002775
2026-01-01 06:50:00,N_GNSS_04,GNSS Reference,23.74330011,86.41469995,249.1011,-1.056,13.288,-4.331,-39.176,0.028889,-0.018171,0.034129,-0.00014,-0.00084
2026-01-01 06:50:00,N_GNSS_05,GNSS Reference,23.74095003,86.4129999,241.7542,-4.212,10.261,-20.018,-98.685,0.028401,-0.017753,0.033493,-0.001825,-0.010949
2026-01-01 06:50:00,N_GNSS_06,GNSS Reference,23.74385004,86.41204974,251.3475,2.53,26.513,6.701,87.787,0.030506,-0.017464,0.035151,0.001435,0.00861
2026-01-01 07:00:00,N_GNSS_01,GNSS Reference,23.74209993,86.41229968,245.2001,-0.097,33.038,16.412,72.058,0.028216,-0.018402,0.033686,-0.002082,-0.01249
2026-01-01 07:00:00,N_GNSS_02,GNSS Reference,23.74285011,86.4131499,247.8511,-1.119,16.257,-9.486,40.182,0.029546,-0.018556,0.03489,-0.000438,-0.00263
2026-01-01 07:00:00,N_GNSS_03,GNSS Reference,23.74155004,86.41404984,243.5999,0.074,16.458,-1.749,38.023,0.031013,-0.019027,0.036385,0.000828,0.00497
2026-01-01 07:00:00,N_GNSS_04,GNSS Reference,23.74330001,86.41469988,249.0987,1.331,11.978,14.326,-7.858,0.029224,-0.017567,0.034097,-3.2e-05,-0.00019
2026-01-01 07:00:00,N_GNSS_05,GNSS Reference,23.74095004,86.4129998,241.7492,0.77,21.074,29.894,64.875,0.029163,-0.018385,0.034475,0.000982,0.00589
2026-01-01 07:00:00,N_GNSS_06,GNSS Reference,23.74385004,86.41204976,251.348,1.991,25.287,-3.233,-7.358,0.031033,-0.017573,0.035663,0.000511,0.003068
2026-01-01 07:10:00,N_GNSS_01,GNSS Reference,23.74209992,86.41229987,245.2005,-0.5,15.687,-2.418,-104.109,0.031687,-0.017203,0.036055,0.002369,0.014216
2026-01-01 07:10:00,N_GNSS_02,GNSS Reference,23.74284998,86.41314978,247.8497,0.324,22.069,8.657,34.87,0.030323,-0.015844,0.034213,-0.000677,-0.004062
2026-01-01 07:10:00,N_GNSS_03,GNSS Reference,23.74155007,86.41404976,243.5996,0.405,25.737,1.987,55.672,0.031072,-0.016741,0.035295,-0.00109,-0.006542
2026-01-01 07:10:00,N_GNSS_04,GNSS Reference,23.74330002,86.41469979,249.1003,-0.293,21.747,-9.744,58.614,0.030803,-0.016742,0.035059,0.000962,0.005771
2026-01-01 07:10:00,N_GNSS_05,GNSS Reference,23.74095009,86.41299975,241.7526,-2.553,27.699,-19.94,39.748,0.029845,-0.018271,0.034994,0.000519,0.003116
2026-01-01 07:10:00,N_GNSS_06,GNSS Reference,23.74385007,86.41204984,251.351,-1.017,18.238,-18.049,-42.293,0.029525,-0.016571,0.033857,-0.001806,-0.010835
2026-01-01 07:20:00,N_GNSS_01,GNSS Reference,23.74209998,86.41229975,245.2037,-3.734,26.037,-19.408,62.102,0.032079,-0.017242,0.036419,0.000363,0.002179
2026-01-01 07:20:00,N_GNSS_02,GNSS Reference,23.74284997,86.41314975,247.8497,0.283,25.764,-0.249,22.173,0.031972,-0.016549,0.036002,0.001789,0.010732
2026-01-01 07:20:00,N_GNSS_03,GNSS Reference,23.74155001,86.41404983,243.5999,0.112,17.713,-1.757,-48.142,0.030814,-0.017602,0.035487,0.000192,0.001153
2026-01-01 07:20:00,N_GNSS_04,GNSS Reference,23.74329993,86.41469981,249.0988,1.224,20.712,9.103,-6.21,0.031283,-0.01688,0.035547,0.000488,0.002927
2026-01-01 07:20:00,N_GNSS_05,GNSS Reference,23.74094993,86.41299987,241.7491,0.88,15.788,20.598,-71.461,0.03109,-0.017046,0.035456,0.000462,0.002772
2026-01-01 07:20:00,N_GNSS_06,GNSS Reference,23.74385008,86.41204984,251.3521,-2.089,18.185,-6.431,-0.319,0.032619,-0.016905,0.036739,0.002882,0.017295
2026-01-01 07:30:00,N_GNSS_01,GNSS Reference,23.74209986,86.41229984,245.2006,-0.562,22.491,19.035,-21.275,0.029169,-0.01729,0.033908,-0.00251,-0.015062
2026-01-01 07:30:00,N_GNSS_02,GNSS Reference,23.7428499,86.41314981,247.8524,-2.406,22.16,-16.131,-21.628,0.031181,-0.018462,0.036237,0.000236,0.001414
2026-01-01 07:30:00,N_GNSS_03,GNSS Reference,23.74155001,86.4140498,243.6004,-0.356,20.693,-2.804,17.878,0.030653,-0.018708,0.035911,0.000424,0.002545
2026-01-01 07:30:00,N_GNSS_04,GNSS Reference,23.74329994,86.41469984,249.0995,0.452,18.031,-4.634,-16.09,0.030836,-0.018701,0.036064,0.000517,0.003102
2026-01-01 07:30:00,N_GNSS_05,GNSS Reference,23.74094991,86.41299976,241.7511,-1.15,25.808,-12.179,60.115,0.030659,-0.016152,0.034653,-0.000803,-0.004816
2026-01-01 07:30:00,N_GNSS_06,GNSS Reference,23.74385004,86.41204977,251.351,-0.973,23.569,6.695,32.3,0.031111,-0.017339,0.035616,-0.001123,-0.006741
2026-01-01 07:40:00,N_GNSS_01,GNSS Reference,23.74209995,86.41229971,245.2042,-4.232,30.083,-22.022,45.55,0.030731,-0.017452,0.035341,0.001433,0.008595
2026-01-01 07:40:00,N_GNSS_02,GNSS Reference,23.74284999,86.41314986,247.8505,-0.508,14.284,11.386,-47.256,0.02957,-0.019158,0.035234,-0.001004,-0.006022
2026-01-01 07:40:00,N_GNSS_03,GNSS Reference,23.74155002,86.41404989,243.6009,-0.88,11.751,-3.146,-53.651,0.032818,-0.018622,0.037733,0.001822,0.010934
2026-01-01 07:40:00,N_GNSS_04,GNSS Reference,23.74329992,86.4146998,249.1001,-0.074,22.35,-3.155,25.915,0.033596,-0.019233,0.038712,0.002649,0.015893
2026-01-01 07:40:00,N_GNSS_05,GNSS Reference,23.74095,86.41299982,241.7515,-1.451,18.462,-1.803,-44.076,0.029867,-0.01748,0.034606,-4.7e-05,-0.000284
2026-01-01 07:40:00,N_GNSS_06,GNSS Reference,23.74384996,86.41204976,251.3505,-0.484,24.738,2.937,7.015,0.033066,-0.016545,0.036974,0.001358,0.008148
2026-01-01 07:50:00,N_GNSS_01,GNSS Reference,23.7420999,86.41229996,245.1978,2.198,12.485,38.582,-105.589,0.030636,-0.017937,0.035501,0.00016,0.00096
2026-01-01 07:50:00,N_GNSS_02,GNSS Reference,23.74285006,86.41314978,247.849,0.957,23.27,8.793,53.921,0.029552,-0.016768,0.033977,-0.001256,-0.007537
2026-01-01 07:50:00,N_GNSS_03,GNSS Reference,23.74154996,86.41404995,243.6019,-1.918,6.452,-6.228,-31.792,0.031572,-0.017163,0.035936,-0.001797,-0.010785
2026-01-01 07:50:00,N_GNSS_04,GNSS Reference,23.74330003,86.41469975,249.1004,-0.352,26.026,-1.671,22.056,0.029004,-0.016404,0.033322,-0.005391,-0.032344
2026-01-01 07:50:00,N_GNSS_05,GNSS Reference,23.74094999,86.41299976,241.7503,-0.286,24.907,6.984,38.671,0.030454,-0.017178,0.034964,0.000358,0.002148
2026-01-01 07:50:00,N_GNSS_06,GNSS Reference,23.74385002,86.41204982,251.352,-1.996,17.991,-9.072,-40.482,0.030663,-0.017088,0.035103,-0.001871,-0.011226
2026-01-01 08:00:00,N_GNSS_01,GNSS Reference,23.74209991,86.4122998,245.2006,-0.567,22.724,-16.591,61.434,0.03209,-0.018137,0.036861,0.00136,0.008159
2026-01-01 08:00:00,N_GNSS_02,GNSS Reference,23.74285003,86.41314979,247.8475,2.538,21.288,9.484,-11.893,0.03207,-0.015793,0.035748,0.00177,0.010621
2026-01-01 08:00:00,N_GNSS_03,GNSS Reference,23.74154991,86.41404971,243.5985,1.537,31.396,20.728,149.664,0.0321,-0.018546,0.037072,0.001136,0.006817
2026-01-01 08:00:00,N_GNSS_04,GNSS Reference,23.74330001,86.41469965,249.1012,-1.242,35.798,-5.339,58.632,0.031738,-0.017252,0.036124,0.002802,0.016814
2026-01-01 08:00:00,N_GNSS_05,GNSS Reference,23.74094998,86.41299987,241.7495,0.474,12.969,4.563,-71.625,0.031574,-0.018087,0.036387,0.001423,0.008538
2026-01-01 08:00:00,N_GNSS_06,GNSS Reference,23.74384997,86.41204978,251.3501,-0.11,22.752,11.312,28.567,0.030826,-0.017458,0.035426,0.000323,0.001938
2026-01-01 08:10:00,N_GNSS_01,GNSS Reference,23.74209991,86.41229979,245.1999,0.09,23.956,3.941,7.393,0.031906,-0.018731,0.036998,0.000137,0.000824
2026-01-01 08:10:00,N_GNSS_02,GNSS Reference,23.74284988,86.41314973,247.8489,1.071,30.548,-8.802,55.56,0.032179,-0.016442,0.036136,0.000389,0.002334
2026-01-01 08:10:00,N_GNSS_03,GNSS Reference,23.74154989,86.41404985,243.5974,2.572,20.091,6.209,-67.829,0.032883,-0.018148,0.037558,0.000486,0.002917
2026-01-01 08:10:00,N_GNSS_04,GNSS Reference,23.74329997,86.41469968,249.1024,-2.436,32.469,-7.164,-19.971,0.031602,-0.016074,0.035455,-0.000669,-0.004013
2026-01-01 08:10:00,N_GNSS_05,GNSS Reference,23.74094997,86.41299975,241.7507,-0.742,25.524,-7.293,75.326,0.031483,-0.017873,0.036203,-0.000185,-0.001107
2026-01-01 08:10:00,N_GNSS_06,GNSS Reference,23.74384991,86.4120497,251.3491,0.9,32.516,6.06,58.584,0.032512,-0.016438,0.036431,0.001005,0.006029
2026-01-01 08:20:00,N_GNSS_01,GNSS Reference,23.74209997,86.41229975,245.1997,0.335,25.276,1.475,7.919,0.031347,-0.016367,0.035363,-0.001635,-0.009813
