timestamp,node_id,node_tier,tilt_x_deg,tilt_y_deg,tilt_magnitude_deg,tilt_change_deg,tilt_rate_deg_per_time,acceleration_mps2,peak_acceleration_mps2,rms_acceleration_mps2,dominant_frequency_hz,vibration_duration_s
2026-01-01 04:50:00,N_LITE_06,Lite,0.032977,-0.021709,0.039482,-0.000758,-0.004545,0.038086,0.051962,0.032912,19.5156,0.4462
2026-01-01 05:00:00,N_LITE_01,Lite,0.03377,-0.019416,0.038954,0.000108,0.000647,0.044418,0.053949,0.031471,19.0567,0.7871
2026-01-01 05:00:00,N_LITE_02,Lite,0.034194,-0.019093,0.039163,-0.001364,-0.008184,0.070457,0.08987,0.059158,26.5609,2.2554
2026-01-01 05:00:00,N_LITE_03,Lite,0.032066,-0.019404,0.03748,-0.000853,-0.005118,0.040435,0.050689,0.030019,19.4792,0.376
2026-01-01 05:00:00,N_LITE_04,Lite,0.032726,-0.019663,0.038179,-0.00089,-0.00534,0.044941,0.053275,0.033714,20.7815,0.7036
2026-01-01 05:00:00,N_LITE_05,Lite,0.033296,-0.019538,0.038605,0.000447,0.00268,0.038205,0.045205,0.030969,19.791,0.7119
2026-01-01 05:00:00,N_LITE_06,Lite,0.035152,-0.022066,0.041504,0.002023,0.012136,0.049503,0.06853,0.039287,17.1383,0.6906
2026-01-01 05:10:00,N_LITE_01,Lite,0.032989,-0.021176,0.039201,0.000246,0.001479,0.031003,0.036167,0.022366,19.1564,0.5269
2026-01-01 05:10:00,N_LITE_02,Lite,0.033477,-0.020275,0.039138,-2.5e-05,-0.000152,0.041092,0.051967,0.030568,19.19,0.3778
2026-01-01 05:10:00,N_LITE_03,Lite,0.033047,-0.022001,0.0397,0.00222,0.013321,0.039843,0.045958,0.033735,20.25,0.5732
2026-01-01 05:10:00,N_LITE_04,Lite,0.033331,-0.019805,0.038772,0.000593,0.003555,0.044034,0.060728,0.037436,21.0933,0.7237
2026-01-01 05:10:00,N_LITE_05,Lite,0.032999,-0.021201,0.039223,0.000618,0.003707,0.034031,0.042999,0.024633,20.1844,0.749
2026-01-01 05:10:00,N_LITE_06,Lite,0.034464,-0.019622,0.039658,-0.001846,-0.011076,0.041167,0.055987,0.030077,19.4502,0.4484
2026-01-01 05:20:00,N_LITE_01,Lite,0.032308,-0.021589,0.038857,-0.000343,-0.00206,0.03988,0.049076,0.029612,19.1403,0.3888
2026-01-01 05:20:00,N_LITE_02,Lite,0.033627,-0.019791,0.039018,-0.00012,-0.000719,0.054742,0.064489,0.047895,19.4852,0.29
2026-01-01 05:20:00,N_LITE_03,Lite,0.030785,-0.020256,0.036852,-0.002849,-0.017092,0.042291,0.055061,0.030784,19.8779,0.6823
2026-01-01 05:20:00,N_LITE_04,Lite,0.032286,-0.020905,0.038463,-0.000308,-0.001849,0.042351,0.058338,0.03087,20.2875,0.2402
2026-01-01 05:20:00,N_LITE_05,Lite,0.033497,-0.01949,0.038755,-0.000468,-0.002809,0.033741,0.048543,0.028164,20.0436,0.5705
2026-01-01 05:20:00,N_LITE_06,Lite,0.034412,-0.018695,0.039163,-0.000495,-0.002972,0.042035,0.059187,0.034268,19.7942,0.4948
2026-01-01 05:30:00,N_LITE_01,Lite,0.036608,-0.018013,0.0408,0.001942,0.011654,0.034592,0.043029,0.02861,20.2587,0.6521
2026-01-01 05:30:00,N_LITE_02,Lite,0.035397,-0.021058,0.041187,0.002169,0.013015,0.06431,0.088793,0.046317,29.3064,2.8037
2026-01-01 05:30:00,N_LITE_03,Lite,0.034802,-0.020725,0.040506,0.003654,0.021925,0.037273,0.052093,0.027703,19.5987,0.3805
2026-01-01 05:30:00,N_LITE_04,Lite,0.035126,-0.01836,0.039635,0.001172,0.007029,0.042393,0.056046,0.034817,19.5681,0.4101
2026-01-01 05:30:00,N_LITE_05,Lite,0.031984,-0.020965,0.038243,-0.000512,-0.00307,0.056714,0.073794,0.043276,20.3657,0.6919
2026-01-01 05:30:00,N_LITE_06,Lite,0.032758,-0.018642,0.03769,-0.001472,-0.008834,0.051794,0.071771,0.03646,20.6908,0.4323
2026-01-01 05:40:00,N_LITE_01,Lite,0.034961,-0.020751,0.040655,-0.000144,-0.000866,0.036231,0.046758,0.026534,20.1347,0.4043
2026-01-01 05:40:00,N_LITE_02,Lite,0.034931,-0.020769,0.040639,-0.000549,-0.003292,0.041177,0.056045,0.030845,18.9571,0.5327
2026-01-01 05:40:00,N_LITE_03,Lite,0.034298,-0.019586,0.039496,-0.001009,-0.006057,0.043617,0.056632,0.030772,19.3908,0.5975
2026-01-01 05:40:00,N_LITE_04,Lite,0.035702,-0.018878,0.040386,0.000751,0.004506,0.020114,0.027746,0.015062,17.6695,0.2193
2026-01-01 05:40:00,N_LITE_05,Lite,0.035217,-0.020732,0.040867,0.002624,0.015743,0.044786,0.054431,0.035152,19.4555,0.4242
2026-01-01 05:40:00,N_LITE_06,Lite,0.034124,-0.020568,0.039843,0.002153,0.012916,0.035232,0.043904,0.02919,18.9727,0.4692
2026-01-01 05:50:00,N_LITE_01,Lite,0.035777,-0.019934,0.040956,0.0003,0.001802,0.036408,0.045767,0.029391,19.0792,0.4783
2026-01-01 05:50:00,N_LITE_02,Lite,0.034488,-0.021126,0.040444,-0.000195,-0.001171,0.045991,0.059872,0.036142,18.5756,0.6415
2026-01-01 05:50:00,N_LITE_03,Lite,0.035612,-0.020106,0.040896,0.0014,0.008397,0.04058,0.049136,0.033598,20.0471,0.6422
2026-01-01 05:50:00,N_LITE_04,Lite,0.033779,-0.017032,0.03783,-0.002556,-0.015335,0.031125,0.040454,0.026119,19.1,0.5894
2026-01-01 05:50:00,N_LITE_05,Lite,0.034914,-0.019987,0.04023,-0.000637,-0.00382,0.041824,0.051858,0.030227,18.7669,0.7735
2026-01-01 05:50:00,N_LITE_06,Lite,0.035492,-0.020861,0.041169,0.001326,0.007954,0.042913,0.060975,0.032893,18.4078,0.5203
2026-01-01 06:00:00,N_LITE_01,Lite,0.036468,-0.018865,0.041058,0.000103,0.000616,0.033272,0.043785,0.024445,18.6201,0.3101
2026-01-01 06:00:00,N_LITE_02,Lite,0.035374,-0.018479,0.03991,-0.000534,-0.003204,0.072783,0.100203,0.057287,25.5309,3.6306
2026-01-01 06:00:00,N_LITE_03,Lite,0.034919,-0.020759,0.040623,-0.000272,-0.001635,0.042099,0.053745,0.029717,18.5955,0.6011
2026-01-01 06:00:00,N_LITE_04,Lite,0.036051,-0.019367,0.040924,0.003094,0.018564,0.034827,0.047998,0.029717,18.2721,0.368
2026-01-01 06:00:00,N_LITE_05,Lite,0.035231,-0.019057,0.040055,-0.000175,-0.001051,0.027445,0.039351,0.023394,19.2658,0.5964
2026-01-01 06:00:00,N_LITE_06,Lite,0.035479,-0.016982,0.039333,-0.001835,-0.011013,0.085564,0.11761,0.071683,24.2932,2.0769
2026-01-01 06:10:00,N_LITE_01,Lite,0.034819,-0.019805,0.040057,-0.001001,-0.006006,0.042554,0.061497,0.031223,18.1579,0.304
2026-01-01 06:10:00,N_LITE_02,Lite,0.035618,-0.018445,0.040111,0.000201,0.001208,0.043438,0.051602,0.035936,17.474,0.6369
2026-01-01 06:10:00,N_LITE_03,Lite,0.03486,-0.021253,0.040828,0.000205,0.001229,0.042484,0.049388,0.03057,19.8985,0.2894
2026-01-01 06:10:00,N_LITE_04,Lite,0.035979,-0.019708,0.041023,9.9e-05,0.000593,0.048253,0.065376,0.038621,17.5949,0.5182
2026-01-01 06:10:00,N_LITE_05,Lite,0.033838,-0.019435,0.039022,-0.001033,-0.006197,0.04751,0.059573,0.037025,19.3954,0.5466
2026-01-01 06:10:00,N_LITE_06,Lite,0.034387,-0.018305,0.038955,-0.000378,-0.002269,0.04014,0.051694,0.032404,17.9435,0.6017
2026-01-01 06:20:00,N_LITE_01,Lite,0.038337,-0.018885,0.042736,0.002679,0.016074,0.034521,0.045569,0.027339,17.3103,0.4374
2026-01-01 06:20:00,N_LITE_02,Lite,0.03769,-0.020454,0.042882,0.002771,0.016628,0.050356,0.070675,0.035888,18.9782,0.7083
2026-01-01 06:20:00,N_LITE_03,Lite,0.033108,-0.020432,0.038905,-0.001923,-0.011541,0.036767,0.04683,0.026349,17.9459,0.357
2026-01-01 06:20:00,N_LITE_04,Lite,0.035781,-0.01849,0.040276,-0.000747,-0.004484,0.059668,0.085943,0.050508,25.1044,1.1193
2026-01-01 06:20:00,N_LITE_05,Lite,0.033153,-0.019809,0.03862,-0.000402,-0.002412,0.031581,0.037302,0.024434,17.7885,0.7351
2026-01-01 06:20:00,N_LITE_06,Lite,0.033443,-0.018982,0.038455,-0.000501,-0.003003,0.030437,0.039871,0.026373,18.3124,0.6213
2026-01-01 06:30:00,N_LITE_01,Lite,0.036328,-0.020586,0.041756,-0.000981,-0.005884,0.035116,0.045711,0.029872,17.5422,0.3049
2026-01-01 06:30:00,N_LITE_02,Lite,0.034966,-0.017215,0.038974,-0.003908,-0.023449,0.031791,0.040113,0.022306,18.3731,0.2001
2026-01-01 06:30:00,N_LITE_03,Lite,0.034894,-0.019269,0.039861,0.000956,0.005735,0.046159,0.057896,0.040058,18.72,0.3596
2026-01-01 06:30:00,N_LITE_04,Lite,0.035699,-0.018004,0.039981,-0.000294,-0.001765,0.040804,0.053088,0.033605,18.8288,0.273
2026-01-01 06:30:00,N_LITE_05,Lite,0.03552,-0.019467,0.040505,0.001885,0.011307,0.037487,0.043837,0.031019,18.7762,0.7449
2026-01-01 06:30:00,N_LITE_06,Lite,0.037409,-0.019058,0.041984,0.003529,0.021174,0.031115,0.039632,0.026045,18.1751,0.6591
2026-01-01 06:40:00,N_LITE_01,Lite,0.037339,-0.018844,0.041824,6.9e-05,0.000411,0.037775,0.048087,0.026784,17.2539,0.294
2026-01-01 06:40:00,N_LITE_02,Lite,0.037038,-0.019399,0.041811,0.002837,0.017021,0.039422,0.046185,0.030788,17.8859,0.4639
2026-01-01 06:40:00,N_LITE_03,Lite,0.035696,-0.019645,0.040744,0.000884,0.005302,0.039875,0.057306,0.029861,18.6528,0.6056
2026-01-01 06:40:00,N_LITE_04,Lite,0.03633,-0.016845,0.040045,6.4e-05,0.000384,0.034633,0.047896,0.028136,17.7946,0.2009
2026-01-01 06:40:00,N_LITE_05,Lite,0.037512,-0.018267,0.041723,0.001218,0.007308,0.040189,0.051162,0.03399,18.5969,0.5141
2026-01-01 06:40:00,N_LITE_06,Lite,0.037067,-0.018762,0.041545,-0.000439,-0.002632,0.069932,0.088143,0.050389,25.6922,2.9523
2026-01-01 06:50:00,N_LITE_01,Lite,0.037186,-0.01884,0.041686,-0.000138,-0.000826,0.032625,0.039724,0.025518,17.5987,0.2579
2026-01-01 06:50:00,N_LITE_02,Lite,0.039233,-0.018194,0.043247,0.001436,0.008616,0.037884,0.052056,0.030338,19.1274,0.7613
2026-01-01 06:50:00,N_LITE_03,Lite,0.03659,-0.01872,0.041101,0.000357,0.002139,0.044498,0.062487,0.037149,18.0969,0.2716
2026-01-01 06:50:00,N_LITE_04,Lite,0.03621,-0.017832,0.040363,0.000318,0.001905,0.039964,0.056166,0.034484,17.9807,0.7264
2026-01-01 06:50:00,N_LITE_05,Lite,0.035869,-0.017358,0.039848,-0.001875,-0.011248,0.042746,0.059521,0.035913,17.6254,0.5909
2026-01-01 06:50:00,N_LITE_06,Lite,0.036805,-0.017547,0.040774,-0.000771,-0.004627,0.029904,0.035947,0.023688,17.5064,0.5396
2026-01-01 07:00:00,N_LITE_01,Lite,0.03477,-0.020831,0.040532,-0.001154,-0.006926,0.05322,0.063501,0.038364,17.026,0.6135
2026-01-01 07:00:00,N_LITE_02,Lite,0.033823,-0.018046,0.038336,-0.004911,-0.029463,0.044142,0.05144,0.03851,17.3162,0.7308
2026-01-01 07:00:00,N_LITE_03,Lite,0.034963,-0.018892,0.039741,-0.00136,-0.008162,0.046093,0.062549,0.038169,18.5302,0.5211
2026-01-01 07:00:00,N_LITE_04,Lite,0.036088,-0.019976,0.041248,0.000885,0.005311,0.044673,0.055915,0.032002,17.3181,0.6449
2026-01-01 07:00:00,N_LITE_05,Lite,0.035838,-0.018725,0.040435,0.000587,0.003522,0.027377,0.032758,0.020465,17.3074,0.2085
2026-01-01 07:00:00,N_LITE_06,Lite,0.03876,-0.018931,0.043136,0.002362,0.014172,0.071074,0.09343,0.060211,27.729,1.5778
2026-01-01 07:10:00,N_LITE_01,Lite,0.034978,-0.017498,0.039111,-0.001422,-0.008529,0.041363,0.047647,0.030687,18.7213,0.3546
2026-01-01 07:10:00,N_LITE_02,Lite,0.035344,-0.017868,0.039604,0.001267,0.007603,0.040509,0.055422,0.03278,17.8104,0.7617
2026-01-01 07:10:00,N_LITE_03,Lite,0.037109,-0.018248,0.041353,0.001612,0.009672,0.034653,0.048138,0.026189,17.011,0.3986
2026-01-01 07:10:00,N_LITE_04,Lite,0.03634,-0.017546,0.040354,-0.000894,-0.005363,0.036156,0.047224,0.026976,17.275,0.4152
2026-01-01 07:10:00,N_LITE_05,Lite,0.037581,-0.018706,0.041979,0.001544,0.009266,0.037641,0.049976,0.031982,16.0312,0.7877
2026-01-01 07:10:00,N_LITE_06,Lite,0.036503,-0.017697,0.040567,-0.002569,-0.015415,0.044755,0.063658,0.035159,17.1687,0.5932
2026-01-01 07:20:00,N_LITE_01,Lite,0.036394,-0.019394,0.041239,0.002128,0.012768,0.046294,0.059635,0.038013,18.0556,0.5161
2026-01-01 07:20:00,N_LITE_02,Lite,0.037472,-0.01811,0.041619,0.002015,0.012093,0.041882,0.048467,0.029491,16.5852,0.675
2026-01-01 07:20:00,N_LITE_03,Lite,0.036608,-0.019023,0.041255,-9.7e-05,-0.000583,0.044911,0.061546,0.031443,15.3808,0.5624
2026-01-01 07:20:00,N_LITE_04,Lite,0.035685,-0.018313,0.04011,-0.000244,-0.001466,0.045847,0.063078,0.040078,17.6104,0.6278
2026-01-01 07:20:00,N_LITE_05,Lite,0.036072,-0.017514,0.040099,-0.00188,-0.011281,0.04491,0.060985,0.038313,16.6292,0.7857
2026-01-01 07:20:00,N_LITE_06,Lite,0.037789,-0.017404,0.041604,0.001038,0.006225,0.04391,0.058147,0.036779,17.3818,0.7097
2026-01-01 07:30:00,N_LITE_01,Lite,0.034406,-0.017634,0.038662,-0.002577,-0.015461,0.030768,0.043884,0.026179,17.7034,0.7439
2026-01-01 07:30:00,N_LITE_02,Lite,0.036673,-0.017838,0.040781,-0.000838,-0.005031,0.042999,0.055961,0.032496,17.5093,0.4261
2026-01-01 07:30:00,N_LITE_03,Lite,0.040405,-0.01907,0.044679,0.003424,0.020543,0.047612,0.0688,0.038852,15.7676,0.6225
2026-01-01 07:30:00,N_LITE_04,Lite,0.038007,-0.018212,0.042145,0.002035,0.012208,0.050848,0.064804,0.043521,25.9433,2.3161
2026-01-01 07:30:00,N_LITE_05,Lite,0.035647,-0.018383,0.040108,9e-06,5.4e-05,0.042494,0.061425,0.037244,15.8384,0.272
2026-01-01 07:30:00,N_LITE_06,Lite,0.038759,-0.019301,0.043299,0.001694,0.010167,0.038001,0.054667,0.033323,17.917,0.5714
2026-01-01 07:40:00,N_LITE_01,Lite,0.036396,-0.019755,0.041412,0.00275,0.016499,0.050487,0.059304,0.041915,17.7415,0.2179
2026-01-01 07:40:00,N_LITE_02,Lite,0.0356,-0.018898,0.040305,-0.000475,-0.002852,0.044589,0.062039,0.038118,16.566,0.4746
2026-01-01 07:40:00,N_LITE_03,Lite,0.036208,-0.01781,0.040351,-0.004328,-0.025969,0.039992,0.050492,0.031354,16.7047,0.7368
2026-01-01 07:40:00,N_LITE_04,Lite,0.037346,-0.017548,0.041264,-0.000881,-0.005286,0.037249,0.044439,0.031828,16.179,0.4224
2026-01-01 07:40:00,N_LITE_05,Lite,0.037769,-0.018483,0.042049,0.001941,0.011646,0.031422,0.043133,0.025515,17.0068,0.7224
2026-01-01 07:40:00,N_LITE_06,Lite,0.036433,-0.019108,0.04114,-0.002159,-0.012955,0.040972,0.058487,0.035543,16.7116,0.3621
2026-01-01 07:50:00,N_LITE_01,Lite,0.035505,-0.015589,0.038776,-0.002635,-0.015812,0.076049,0.093131,0.05593,26.444,1.9622
2026-01-01 07:50:00,N_LITE_02,Lite,0.038857,-0.018577,0.043069,0.002764,0.016585,0.040357,0.047536,0.031076,14.7936,0.5309
2026-01-01 07:50:00,N_LITE_03,Lite,0.036806,-0.018504,0.041196,0.000845,0.005067,0.052982,0.076175,0.043496,15.7415,0.4702
2026-01-01 07:50:00,N_LITE_04,Lite,0.037221,-0.019305,0.04193,0.000666,0.003996,0.042664,0.050163,0.032096,16.2189,0.7242
2026-01-01 07:50:00,N_LITE_05,Lite,0.037168,-0.017334,0.041011,-0.001038,-0.00623,0.041705,0.051398,0.036256,16.9103,0.5123
2026-01-01 07:50:00,N_LITE_06,Lite,0.036985,-0.019748,0.041927,0.000787,0.004721,0.030062,0.036307,0.026282,15.777,0.7436
2026-01-01 08:00:00,N_LITE_01,Lite,0.03599,-0.018229,0.040343,0.001567,0.0094,0.033316,0.040037,0.024973,16.1675,0.3025
2026-01-01 08:00:00,N_LITE_02,Lite,0.037688,-0.018521,0.041993,-0.001076,-0.006457,0.046276,0.059508,0.040499,16.2114,0.3494
2026-01-01 08:00:00,N_LITE_03,Lite,0.039397,-0.019156,0.043807,0.002611,0.015668,0.09539,0.109972,0.083049,27.2033,1.8327
2026-01-01 08:00:00,N_LITE_04,Lite,0.038209,-0.018549,0.042474,0.000544,0.003264,0.044841,0.05242,0.032871,17.1202,0.3571
2026-01-01 08:00:00,N_LITE_05,Lite,0.038108,-0.017822,0.04207,0.001059,0.006352,0.042816,0.05837,0.033604,17.7578,0.5676
2026-01-01 08:00:00,N_LITE_06,Lite,0.037851,-0.017231,0.041588,-0.000338,-0.002031,0.053281,0.069871,0.038522,15.7365,0.5698
2026-01-01 08:10:00,N_LITE_01,Lite,0.035939,-0.018427,0.040388,4.5e-05,0.000267,0.041804,0.054819,0.033464,16.4205,0.6574
2026-01-01 08:10:00,N_LITE_02,Lite,0.03832,-0.018755,0.042664,0.00067,0.004023,0.039082,0.045022,0.029905,14.2996,0.2048
2026-01-01 08:10:00,N_LITE_03,Lite,0.036744,-0.020145,0.041904,-0.001903,-0.011418,0.087404,0.118972,0.073313,21.5752,3.794
2026-01-01 08:10:00,N_LITE_04,Lite,0.035595,-0.01878,0.040246,-0.002228,-0.013366,0.052323,0.074666,0.040127,16.2284,0.5191
2026-01-01 08:10:00,N_LITE_05,Lite,0.038178,-0.016787,0.041706,-0.000364,-0.002186,0.042638,0.054706,0.035084,15.9239,0.3906
2026-01-01 08:10:00,N_LITE_06,Lite,0.036173,-0.021306,0.041981,0.000393,0.002359,0.052555,0.07518,0.04538,14.8885,0.7053
2026-01-01 08:20:00,N_LITE_01,Lite,0.037085,-0.019063,0.041698,0.00131,0.00786,0.040484,0.056927,0.028702,17.3857,0.5575
2026-01-01 08:20:00,N_LITE_02,Lite,0.037661,-0.018646,0.042024,-0.00064,-0.00384,0.038588,0.052108,0.031397,16.9965,0.2374
2026-01-01 08:20:00,N_LITE_03,Lite,0.037289,-0.018244,0.041513,-0.000391,-0.002347,0.047298,0.058276,0.03483,16.6355,0.4705
2026-01-01 08:20:00,N_LITE_04,Lite,0.036255,-0.019827,0.041322,0.001076,0.006459,0.039479,0.046611,0.03405,17.6185,0.5645
2026-01-01 08:20:00,N_LITE_05,Lite,0.035433,-0.018859,0.040139,-0.001566,-0.009399,0.051977,0.069211,0.044367,15.8258,0.3851
2026-01-01 08:20:00,N_LITE_06,Lite,0.039453,-0.017832,0.043295,0.001314,0.007883,0.044406,0.054855,0.031787,15.2973,0.7525
2026-01-01 08:30:00,N_LITE_01,Lite,0.036364,-0.017463,0.04034,-0.001358,-0.008146,0.048607,0.056347,0.037296,16.4194,0.3511
2026-01-01 08:30:00,N_LITE_02,Lite,0.036505,-0.018974,0.041141,-0.000882,-0.005293,0.050744,0.063375,0.037004,16.5675,0.5346
2026-01-01 08:30:00,N_LITE_03,Lite,0.036821,-0.018167,0.041059,-0.000454,-0.002724,0.040286,0.04852,0.028398,15.1447,0.2853
2026-01-01 08:30:00,N_LITE_04,Lite,0.035657,-0.020072,0.040918,-0.000404,-0.002426,0.040003,0.052919,0.028303,14.8796,0.5142
2026-01-01 08:30:00,N_LITE_05,Lite,0.036444,-0.021618,0.042373,0.002234,0.013403,0.045831,0.060339,0.037413,17.4288,0.2581
2026-01-01 08:30:00,N_LITE_06,Lite,0.036435,-0.018126,0.040695,-0.002601,-0.015604,0.035625,0.04139,0.030321,17.3561,0.4493
2026-01-01 08:40:00,N_LITE_01,Lite,0.037623,-0.019278,0.042274,0.001935,0.011607,0.097011,0.125423,0.081117,25.0143,2.8391
2026-01-01 08:40:00,N_LITE_02,Lite,0.034825,-0.018906,0.039626,-0.001515,-0.009091,0.040078,0.052483,0.028617,16.2883,0.4285
2026-01-01 08:40:00,N_LITE_03,Lite,0.037093,-0.018956,0.041656,0.000597,0.003582,0.042273,0.059164,0.031413,16.0005,0.536
2026-01-01 08:40:00,N_LITE_04,Lite,0.035039,-0.019159,0.039934,-0.000984,-0.005902,0.044743,0.062886,0.038568,16.5439,0.2738
2026-01-01 08:40:00,N_LITE_05,Lite,0.037085,-0.018247,0.041331,-0.001042,-0.00625,0.053204,0.06306,0.039724,16.1,0.7046
2026-01-01 08:40:00,N_LITE_06,Lite,0.035947,-0.019987,0.04113,0.000435,0.002612,0.051799,0.074171,0.045361,16.944,0.7226
2026-01-01 08:50:00,N_LITE_01,Lite,0.036317,-0.019429,0.041188,-0.001087,-0.00652,0.084762,0.103138,0.073175,24.999,1.4787
2026-01-01 08:50:00,N_LITE_02,Lite,0.035862,-0.018737,0.040462,0.000835,0.005013,0.055206,0.079446,0.043368,14.1394,0.6305
2026-01-01 08:50:00,N_LITE_03,Lite,0.036572,-0.022417,0.042895,0.001239,0.007436,0.065715,0.085313,0.057041,25.3735,3.9101
2026-01-01 08:50:00,N_LITE_04,Lite,0.036941,-0.019502,0.041773,0.001838,0.011029,0.052244,0.066288,0.040807,16.1477,0.7283
2026-01-01 08:50:00,N_LITE_05,Lite,0.034898,-0.018876,0.039675,-0.001656,-0.009935,0.055485,0.07203,0.042482,14.5142,0.3712
2026-01-01 08:50:00,N_LITE_06,Lite,0.034198,-0.019524,0.039379,-0.001751,-0.010508,0.041759,0.0574,0.032662,15.0168,0.386
2026-01-01 09:00:00,N_LITE_01,Lite,0.035871,-0.020389,0.04126,7.3e-05,0.000436,0.072818,0.096569,0.058141,26.8851,1.3628
2026-01-01 09:00:00,N_LITE_02,Lite,0.035115,-0.018543,0.03971,-0.000752,-0.00451,0.049347,0.067175,0.034808,15.4724,0.4742
2026-01-01 09:00:00,N_LITE_03,Lite,0.036052,-0.019487,0.040982,-0.001914,-0.011482,0.076601,0.0996,0.060135,27.8415,1.4619
2026-01-01 09:00:00,N_LITE_04,Lite,0.033193,-0.020978,0.039266,-0.002506,-0.015038,0.053439,0.07385,0.040643,16.1878,0.7955
2026-01-01 09:00:00,N_LITE_05,Lite,0.036104,-0.021037,0.041786,0.002111,0.012664,0.044284,0.051802,0.033242,14.843,0.3625
2026-01-01 09:00:00,N_LITE_06,Lite,0.035356,-0.018746,0.040018,0.000639,0.003835,0.055579,0.074798,0.04539,16.5193,0.2615
2026-01-01 09:10:00,N_LITE_01,Lite,0.035209,-0.020623,0.040804,-0.000456,-0.002735,0.092679,0.130493,0.066394,26.2472,3.1952
2026-01-01 09:10:00,N_LITE_02,Lite,0.036531,-0.018015,0.040732,0.001022,0.006129,0.041855,0.057796,0.036389,14.3442,0.4103
2026-01-01 09:10:00,N_LITE_03,Lite,0.035284,-0.020517,0.040816,-0.000166,-0.000995,0.051875,0.070213,0.044039,16.6496,0.5338
2026-01-01 09:10:00,N_LITE_04,Lite,0.034881,-0.021306,0.040874,0.001608,0.009645,0.04372,0.059528,0.036903,17.2998,0.4196
2026-01-01 09:10:00,N_LITE_05,Lite,0.035026,-0.019386,0.040033,-0.001753,-0.010518,0.041773,0.058192,0.032352,16.0381,0.6814
2026-01-01 09:10:00,N_LITE_06,Lite,0.035079,-0.020135,0.040447,0.000429,0.002576,0.054408,0.071047,0.041365,15.3168,0.6939
2026-01-01 09:20:00,N_LITE_01,Lite,0.03428,-0.019899,0.039637,-0.001168,-0.007005,0.073671,0.090817,0.06016,21.1011,2.3272
2026-01-01 09:20:00,N_LITE_02,Lite,0.037564,-0.020487,0.042787,0.002056,0.012336,0.042314,0.054397,0.029698,15.2548,0.3633
2026-01-01 09:20:00,N_LITE_03,Lite,0.036183,-0.02052,0.041597,0.000781,0.004686,0.057291,0.082614,0.049915,16.559,0.6723
2026-01-01 09:20:00,N_LITE_04,Lite,0.033021,-0.020683,0.038964,-0.00191,-0.011457,0.049281,0.070347,0.038445,15.5218,0.5255
2026-01-01 09:20:00,N_LITE_05,Lite,0.034049,-0.018639,0.038817,-0.001216,-0.007298,0.056519,0.066424,0.049382,15.4163,0.4701
2026-01-01 09:20:00,N_LITE_06,Lite,0.03431,-0.018194,0.038835,-0.001612,-0.009671,0.058758,0.076852,0.041374,15.4292,0.7364
2026-01-01 09:30:00,N_LITE_01,Lite,0.035354,-0.019722,0.040483,0.000846,0.005077,0.043061,0.060221,0.032288,15.7643,0.3362
2026-01-01 09:30:00,N_LITE_02,Lite,0.032838,-0.021347,0.039167,-0.003621,-0.021725,0.051923,0.063223,0.043239,15.221,0.5872
2026-01-01 09:30:00,N_LITE_03,Lite,0.03839,-0.022333,0.044414,0.002817,0.016902,0.053822,0.06535,0.045218,15.7221,0.2541
2026-01-01 09:30:00,N_LITE_04,Lite,0.032961,-0.019848,0.038475,-0.000489,-0.002932,0.050534,0.065109,0.037492,15.6787,0.4258
2026-01-01 09:30:00,N_LITE_05,Lite,0.03605,-0.020829,0.041635,0.002818,0.016906,0.044029,0.062132,0.038149,15.2906,0.4579
2026-01-01 09:30:00,N_LITE_06,Lite,0.033565,-0.01787,0.038025,-0.00081,-0.004859,0.047677,0.067312,0.04102,16.4296,0.7221
2026-01-01 09:40:00,N_LITE_01,Lite,0.035516,-0.020591,0.041053,0.00057,0.003421,0.045829,0.064436,0.038055,14.3927,0.3699
2026-01-01 09:40:00,N_LITE_02,Lite,0.035204,-0.020125,0.04055,0.001383,0.008301,0.042596,0.052172,0.033468,15.847,0.4729
2026-01-01 09:40:00,N_LITE_03,Lite,0.034528,-0.022096,0.040993,-0.003421,-0.020525,0.038321,0.053019,0.029881,15.4657,0.4539
2026-01-01 09:40:00,N_LITE_04,Lite,0.032698,-0.019323,0.037981,-0.000494,-0.002965,0.040968,0.054084,0.029797,15.6725,0.7313
2026-01-01 09:40:00,N_LITE_05,Lite,0.033592,-0.020907,0.039567,-0.002068,-0.012406,0.076814,0.091512,0.064299,23.8413,2.2077
2026-01-01 09:40:00,N_LITE_06,Lite,0.034531,-0.019915,0.039862,0.001836,0.011019,0.05432,0.062609,0.039079,16.5289,0.4042
2026-01-01 09:50:00,N_LITE_01,Lite,0.033628,-0.021336,0.039826,-0.001228,-0.007365,0.058325,0.068537,0.048508,13.5112,0.3528
2026-01-01 09:50:00,N_LITE_02,Lite,0.033703,-0.021381,0.039913,-0.000637,-0.003822,0.045148,0.061891,0.031847,15.3917,0.2111
2026-01-01 09:50:00,N_LITE_03,Lite,0.036797,-0.021932,0.042837,0.001844,0.011067,0.058831,0.072062,0.044519,14.6636,0.3756
2026-01-01 09:50:00,N_LITE_04,Lite,0.033902,-0.020865,0.039808,0.001827,0.010963,0.054086,0.077314,0.044373,14.1232,0.444
2026-01-01 09:50:00,N_LITE_05,Lite,0.032576,-0.020419,0.038447,-0.00112,-0.006722,0.051962,0.060389,0.044625,15.9858,0.2191
