timestamp,node_id,node_tier,crack_detected,crack_opening_mm,crack_opening_change_mm,crack_growth_rate_mm_per_time
2026-01-01 09:20:00,N_CRACK_05,Crack,1,0.1394,-0.0005,-0.0027
2026-01-01 09:20:00,N_CRACK_06,Crack,0,0.005,0.0,0.0
2026-01-01 09:30:00,N_CRACK_01,Crack,1,0.1229,0.0001,0.0008
2026-01-01 09:30:00,N_CRACK_02,Crack,0,0.0009,0.0,0.0
2026-01-01 09:30:00,N_CRACK_03,Crack,1,0.299,0.0097,0.0581
2026-01-01 09:30:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 09:30:00,N_CRACK_05,Crack,1,0.1465,0.0071,0.0426
2026-01-01 09:30:00,N_CRACK_06,Crack,0,0.0031,0.0,0.0
2026-01-01 09:40:00,N_CRACK_01,Crack,1,0.13,0.0071,0.0426
2026-01-01 09:40:00,N_CRACK_02,Crack,0,0.0446,0.0,0.0
2026-01-01 09:40:00,N_CRACK_03,Crack,1,0.3216,0.0226,0.1354
2026-01-01 09:40:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 09:40:00,N_CRACK_05,Crack,1,0.1583,0.0118,0.0709
2026-01-01 09:40:00,N_CRACK_06,Crack,0,0.0015,0.0,0.0
2026-01-01 09:50:00,N_CRACK_01,Crack,1,0.1405,0.0105,0.0629
2026-01-01 09:50:00,N_CRACK_02,Crack,1,0.0561,0.0115,0.0688
2026-01-01 09:50:00,N_CRACK_03,Crack,1,0.3153,-0.0063,-0.0375
2026-01-01 09:50:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 09:50:00,N_CRACK_05,Crack,1,0.1569,-0.0014,-0.0083
2026-01-01 09:50:00,N_CRACK_06,Crack,0,0.0003,0.0,0.0
2026-01-01 10:00:00,N_CRACK_01,Crack,1,0.1475,0.007,0.042
2026-01-01 10:00:00,N_CRACK_02,Crack,1,0.0589,0.0028,0.017
2026-01-01 10:00:00,N_CRACK_03,Crack,1,0.3394,0.0241,0.1445
2026-01-01 10:00:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 10:00:00,N_CRACK_05,Crack,1,0.1631,0.0062,0.0373
2026-01-01 10:00:00,N_CRACK_06,Crack,0,0.0017,0.0,0.0
2026-01-01 10:10:00,N_CRACK_01,Crack,1,0.1575,0.0101,0.0605
2026-01-01 10:10:00,N_CRACK_02,Crack,1,0.0646,0.0057,0.034
2026-01-01 10:10:00,N_CRACK_03,Crack,1,0.3439,0.0045,0.0271
2026-01-01 10:10:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 10:10:00,N_CRACK_05,Crack,1,0.1726,0.0095,0.0567
2026-01-01 10:10:00,N_CRACK_06,Crack,0,0.0004,0.0,0.0
2026-01-01 10:20:00,N_CRACK_01,Crack,1,0.1644,0.0069,0.0411
2026-01-01 10:20:00,N_CRACK_02,Crack,1,0.0695,0.0049,0.0292
2026-01-01 10:20:00,N_CRACK_03,Crack,1,0.3572,0.0133,0.0799
2026-01-01 10:20:00,N_CRACK_04,Crack,0,0.0007,0.0,0.0
2026-01-01 10:20:00,N_CRACK_05,Crack,1,0.1794,0.0068,0.041
2026-01-01 10:20:00,N_CRACK_06,Crack,0,0.0425,0.0,0.0
2026-01-01 10:30:00,N_CRACK_01,Crack,1,0.1698,0.0054,0.0324
2026-01-01 10:30:00,N_CRACK_02,Crack,1,0.0788,0.0093,0.056
2026-01-01 10:30:00,N_CRACK_03,Crack,1,0.3672,0.01,0.0601
2026-01-01 10:30:00,N_CRACK_04,Crack,0,0.0015,0.0,0.0
2026-01-01 10:30:00,N_CRACK_05,Crack,1,0.1953,0.0158,0.0951
2026-01-01 10:30:00,N_CRACK_06,Crack,0,0.0479,0.0,0.0
2026-01-01 10:40:00,N_CRACK_01,Crack,1,0.1775,0.0078,0.0466
2026-01-01 10:40:00,N_CRACK_02,Crack,1,0.0801,0.0013,0.0076
2026-01-01 10:40:00,N_CRACK_03,Crack,1,0.3839,0.0166,0.0997
2026-01-01 10:40:00,N_CRACK_04,Crack,0,0.0033,0.0,0.0
2026-01-01 10:40:00,N_CRACK_05,Crack,1,0.1922,-0.003,-0.0182
2026-01-01 10:40:00,N_CRACK_06,Crack,1,0.0523,0.0044,0.0262
2026-01-01 10:50:00,N_CRACK_01,Crack,1,0.1928,0.0153,0.0916
2026-01-01 10:50:00,N_CRACK_02,Crack,1,0.0866,0.0066,0.0394
2026-01-01 10:50:00,N_CRACK_03,Crack,1,0.3866,0.0028,0.0166
2026-01-01 10:50:00,N_CRACK_04,Crack,0,0.0022,0.0,0.0
2026-01-01 10:50:00,N_CRACK_05,Crack,1,0.2056,0.0134,0.0804
2026-01-01 10:50:00,N_CRACK_06,Crack,1,0.0615,0.0092,0.0552
2026-01-01 11:00:00,N_CRACK_01,Crack,1,0.196,0.0032,0.0193
2026-01-01 11:00:00,N_CRACK_02,Crack,1,0.0979,0.0113,0.0677
2026-01-01 11:00:00,N_CRACK_03,Crack,1,0.4,0.0134,0.0802
2026-01-01 11:00:00,N_CRACK_04,Crack,0,0.0,0.0,0.0
2026-01-01 11:00:00,N_CRACK_05,Crack,1,0.2082,0.0026,0.0156
2026-01-01 11:00:00,N_CRACK_06,Crack,1,0.0646,0.0031,0.0188
2026-01-01 11:10:00,N_CRACK_01,Crack,1,0.2069,0.0109,0.0652
2026-01-01 11:10:00,N_CRACK_02,Crack,1,0.0985,0.0006,0.0037
2026-01-01 11:10:00,N_CRACK_03,Crack,1,0.4124,0.0125,0.0748
2026-01-01 11:10:00,N_CRACK_04,Crack,0,0.0007,0.0,0.0
2026-01-01 11:10:00,N_CRACK_05,Crack,1,0.2166,0.0084,0.0501
2026-01-01 11:10:00,N_CRACK_06,Crack,1,0.0627,-0.0019,-0.0113
2026-01-01 11:20:00,N_CRACK_01,Crack,1,0.2157,0.0088,0.0529
2026-01-01 11:20:00,N_CRACK_02,Crack,1,0.1105,0.012,0.0721
2026-01-01 11:20:00,N_CRACK_03,Crack,1,0.4231,0.0106,0.0638
2026-01-01 11:20:00,N_CRACK_04,Crack,0,0.0378,0.0,0.0
2026-01-01 11:20:00,N_CRACK_05,Crack,1,0.2285,0.0119,0.0712
2026-01-01 11:20:00,N_CRACK_06,Crack,1,0.073,0.0103,0.0618
2026-01-01 11:30:00,N_CRACK_01,Crack,1,0.2181,0.0024,0.0144
2026-01-01 11:30:00,N_CRACK_02,Crack,1,0.1057,-0.0048,-0.0289
2026-01-01 11:30:00,N_CRACK_03,Crack,1,0.4358,0.0127,0.0763
2026-01-01 11:30:00,N_CRACK_04,Crack,0,0.0466,0.0,0.0
2026-01-01 11:30:00,N_CRACK_05,Crack,1,0.2339,0.0055,0.0328
2026-01-01 11:30:00,N_CRACK_06,Crack,1,0.0704,-0.0026,-0.0155
2026-01-01 11:40:00,N_CRACK_01,Crack,1,0.2309,0.0128,0.077
2026-01-01 11:40:00,N_CRACK_02,Crack,1,0.1162,0.0105,0.0631
2026-01-01 11:40:00,N_CRACK_03,Crack,1,0.4493,0.0135,0.0807
2026-01-01 11:40:00,N_CRACK_04,Crack,1,0.0513,0.0047,0.0282
2026-01-01 11:40:00,N_CRACK_05,Crack,1,0.2399,0.006,0.0359
2026-01-01 11:40:00,N_CRACK_06,Crack,1,0.0824,0.012,0.0717
2026-01-01 11:50:00,N_CRACK_01,Crack,1,0.2432,0.0123,0.0736
2026-01-01 11:50:00,N_CRACK_02,Crack,1,0.1211,0.0048,0.0289
2026-01-01 11:50:00,N_CRACK_03,Crack,1,0.4534,0.0041,0.0246
2026-01-01 11:50:00,N_CRACK_04,Crack,1,0.0531,0.0018,0.0109
2026-01-01 11:50:00,N_CRACK_05,Crack,1,0.2441,0.0042,0.025
2026-01-01 11:50:00,N_CRACK_06,Crack,1,0.0842,0.0018,0.0107
2026-01-01 12:00:00,N_CRACK_01,Crack,1,0.2453,0.0021,0.0124
2026-01-01 12:00:00,N_CRACK_02,Crack,1,0.1266,0.0055,0.033
2026-01-01 12:00:00,N_CRACK_03,Crack,1,0.4723,0.0189,0.1134
2026-01-01 12:00:00,N_CRACK_04,Crack,1,0.0602,0.0071,0.0428
2026-01-01 12:00:00,N_CRACK_05,Crack,1,0.2499,0.0058,0.035
2026-01-01 12:00:00,N_CRACK_06,Crack,1,0.0965,0.0123,0.0738
2026-01-01 12:10:00,N_CRACK_01,Crack,1,0.2534,0.0082,0.0489
2026-01-01 12:10:00,N_CRACK_02,Crack,1,0.1322,0.0057,0.0342
2026-01-01 12:10:00,N_CRACK_03,Crack,1,0.4788,0.0066,0.0394
2026-01-01 12:10:00,N_CRACK_04,Crack,1,0.0605,0.0003,0.0016
2026-01-01 12:10:00,N_CRACK_05,Crack,1,0.2574,0.0075,0.0451
2026-01-01 12:10:00,N_CRACK_06,Crack,1,0.0983,0.0018,0.0107
2026-01-01 12:20:00,N_CRACK_01,Crack,1,0.2595,0.0061,0.0365
2026-01-01 12:20:00,N_CRACK_02,Crack,1,0.1386,0.0064,0.0381
2026-01-01 12:20:00,N_CRACK_03,Crack,1,0.4903,0.0114,0.0686
2026-01-01 12:20:00,N_CRACK_04,Crack,1,0.0624,0.0018,0.0111
2026-01-01 12:20:00,N_CRACK_05,Crack,1,0.2658,0.0083,0.05
2026-01-01 12:20:00,N_CRACK_06,Crack,1,0.0998,0.0015,0.009
2026-01-01 12:30:00,N_CRACK_01,Crack,1,0.2686,0.0091,0.0545
2026-01-01 12:30:00,N_CRACK_02,Crack,1,0.1441,0.0055,0.033
2026-01-01 12:30:00,N_CRACK_03,Crack,1,0.5005,0.0103,0.0616
2026-01-01 12:30:00,N_CRACK_04,Crack,1,0.0718,0.0095,0.0568
2026-01-01 12:30:00,N_CRACK_05,Crack,1,0.2731,0.0073,0.044
2026-01-01 12:30:00,N_CRACK_06,Crack,1,0.11,0.0102,0.0612
2026-01-01 12:40:00,N_CRACK_01,Crack,1,0.2733,0.0047,0.028
2026-01-01 12:40:00,N_CRACK_02,Crack,1,0.1499,0.0058,0.0348
2026-01-01 12:40:00,N_CRACK_03,Crack,1,0.511,0.0105,0.0628
2026-01-01 12:40:00,N_CRACK_04,Crack,1,0.073,0.0012,0.0069
2026-01-01 12:40:00,N_CRACK_05,Crack,1,0.2814,0.0083,0.0496
2026-01-01 12:40:00,N_CRACK_06,Crack,1,0.1141,0.0041,0.0247
2026-01-01 12:50:00,N_CRACK_01,Crack,1,0.2878,0.0146,0.0873
2026-01-01 12:50:00,N_CRACK_02,Crack,1,0.1537,0.0038,0.0227
2026-01-01 12:50:00,N_CRACK_03,Crack,1,0.5194,0.0084,0.0502
2026-01-01 12:50:00,N_CRACK_04,Crack,1,0.0788,0.0058,0.0347
2026-01-01 12:50:00,N_CRACK_05,Crack,1,0.2856,0.0042,0.0253
2026-01-01 12:50:00,N_CRACK_06,Crack,1,0.1163,0.0022,0.0133
2026-01-01 13:00:00,N_CRACK_01,Crack,1,0.298,0.0102,0.061
2026-01-01 13:00:00,N_CRACK_02,Crack,1,0.1614,0.0077,0.0464
2026-01-01 13:00:00,N_CRACK_03,Crack,1,0.535,0.0157,0.094
2026-01-01 13:00:00,N_CRACK_04,Crack,1,0.0839,0.0051,0.0309
2026-01-01 13:00:00,N_CRACK_05,Crack,1,0.2955,0.0099,0.0595
2026-01-01 13:00:00,N_CRACK_06,Crack,1,0.1188,0.0025,0.0148
2026-01-01 13:10:00,N_CRACK_01,Crack,1,0.3003,0.0022,0.0134
2026-01-01 13:10:00,N_CRACK_02,Crack,1,0.169,0.0076,0.0455
2026-01-01 13:10:00,N_CRACK_03,Crack,1,0.5443,0.0092,0.0555
2026-01-01 13:10:00,N_CRACK_04,Crack,1,0.0894,0.0055,0.0327
2026-01-01 13:10:00,N_CRACK_05,Crack,1,0.3008,0.0053,0.032
2026-01-01 13:10:00,N_CRACK_06,Crack,1,0.1198,0.0011,0.0064
2026-01-01 13:20:00,N_CRACK_01,Crack,1,0.3065,0.0062,0.0375
2026-01-01 13:20:00,N_CRACK_02,Crack,1,0.1754,0.0064,0.0382
2026-01-01 13:20:00,N_CRACK_03,Crack,1,0.5596,0.0153,0.0916
2026-01-01 13:20:00,N_CRACK_04,Crack,1,0.0861,-0.0033,-0.0198
2026-01-01 13:20:00,N_CRACK_05,Crack,1,0.3081,0.0073,0.0436
2026-01-01 13:20:00,N_CRACK_06,Crack,1,0.1327,0.0128,0.0769
2026-01-01 13:30:00,N_CRACK_01,Crack,1,0.3247,0.0182,0.1091
2026-01-01 13:30:00,N_CRACK_02,Crack,1,0.1765,0.0012,0.0071
2026-01-01 13:30:00,N_CRACK_03,Crack,1,0.5688,0.0093,0.0555
2026-01-01 13:30:00,N_CRACK_04,Crack,1,0.096,0.01,0.0598
2026-01-01 13:30:00,N_CRACK_05,Crack,1,0.3187,0.0106,0.0633
2026-01-01 13:30:00,N_CRACK_06,Crack,1,0.1413,0.0086,0.0519
2026-01-01 13:40:00,N_CRACK_01,Crack,1,0.3239,-0.0008,-0.0046
2026-01-01 13:40:00,N_CRACK_02,Crack,1,0.1804,0.0039,0.0231
2026-01-01 13:40:00,N_CRACK_03,Crack,1,0.5748,0.006,0.036
2026-01-01 13:40:00,N_CRACK_04,Crack,1,0.1011,0.0051,0.0303
2026-01-01 13:40:00,N_CRACK_05,Crack,1,0.3239,0.0053,0.0315
2026-01-01 13:40:00,N_CRACK_06,Crack,1,0.1389,-0.0024,-0.0142
2026-01-01 13:50:00,N_CRACK_01,Crack,1,0.3338,0.0099,0.0594
2026-01-01 13:50:00,N_CRACK_02,Crack,1,0.1896,0.0092,0.0554
