timestamp,node_id,node_tier,tilt_x_deg,tilt_y_deg,tilt_magnitude_deg,tilt_change_deg,tilt_rate_deg_per_time,acceleration_mps2,peak_acceleration_mps2,rms_acceleration_mps2,dominant_frequency_hz,vibration_duration_s,displacement_mm,displacement_change_mm,displacement_rate_mm_per_time,cumulative_displacement_mm,crack_detected,crack_opening_mm,crack_opening_change_mm,crack_growth_rate_mm_per_time
2026-01-01 03:20:00,N_FULL_04,Full,0.034756,-0.020984,0.040599,-9e-06,-5.2e-05,0.039949,0.054401,0.029618,19.2924,0.776,0.1252,0.0339,0.2037,0.2481,0,0.0006,0.0,0.0
2026-01-01 03:20:00,N_FULL_05,Full,0.035186,-0.021858,0.041422,0.001503,0.009021,0.048881,0.067111,0.039002,21.3991,0.4317,0.0521,0.0521,0.3127,0.1424,0,0.0,0.0,0.0
2026-01-01 03:20:00,N_FULL_06,Full,0.036351,-0.020562,0.041763,0.003218,0.019306,0.064808,0.084616,0.050478,24.3879,2.8233,0.14,0.1197,0.7182,0.2695,0,0.0015,0.0,0.0
2026-01-01 03:30:00,N_FULL_01,Full,0.033491,-0.022531,0.040364,-0.00037,-0.002219,0.052643,0.063258,0.041227,19.8527,0.6005,0.0,-0.1559,-0.9355,0.2253,0,0.0022,0.0,0.0
2026-01-01 03:30:00,N_FULL_02,Full,0.034989,-0.022552,0.041627,0.000402,0.002414,0.052733,0.074503,0.040447,19.5808,0.6359,0.02,-0.0703,-0.4216,0.1786,0,0.0005,0.0,0.0
2026-01-01 03:30:00,N_FULL_03,Full,0.033789,-0.02318,0.040975,-0.000299,-0.001795,0.048464,0.061662,0.038048,21.1242,0.5123,0.0,0.0,0.0,0.1752,0,0.0035,0.0,0.0
2026-01-01 03:30:00,N_FULL_04,Full,0.03529,-0.020232,0.040678,7.9e-05,0.000474,0.075639,0.102379,0.057564,24.4723,2.9152,0.0,-0.1252,-0.7514,0.2481,0,0.0008,0.0,0.0
2026-01-01 03:30:00,N_FULL_05,Full,0.033565,-0.023136,0.040766,-0.000656,-0.003935,0.04855,0.0604,0.035753,19.0186,0.7424,0.0237,-0.0284,-0.1703,0.1424,0,0.0,0.0,0.0
2026-01-01 03:30:00,N_FULL_06,Full,0.031747,-0.018864,0.036928,-0.004835,-0.02901,0.042321,0.053222,0.031207,20.3152,0.4362,0.0615,-0.0785,-0.4709,0.2695,0,0.0014,0.0,0.0
2026-01-01 03:40:00,N_FULL_01,Full,0.032737,-0.020975,0.03888,-0.001485,-0.008907,0.049507,0.061831,0.037677,18.7092,0.7716,0.1189,0.1189,0.7133,0.2253,0,0.0016,0.0,0.0
2026-01-01 03:40:00,N_FULL_02,Full,0.034659,-0.019807,0.03992,-0.001707,-0.010245,0.037431,0.045916,0.026495,19.2684,0.5319,0.0154,-0.0046,-0.0275,0.1786,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_FULL_03,Full,0.030971,-0.02183,0.037891,-0.003084,-0.018506,0.092355,0.11105,0.071766,27.4327,2.6634,0.0,0.0,0.0,0.1752,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_FULL_04,Full,0.035467,-0.019634,0.040539,-0.000139,-0.000835,0.078242,0.103783,0.056826,27.0482,2.4588,0.0688,0.0688,0.4127,0.2481,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_FULL_05,Full,0.035643,-0.019734,0.040741,-2.5e-05,-0.00015,0.074534,0.105706,0.052791,27.947,3.5709,0.0,-0.0237,-0.1424,0.1424,0,0.0,0.0,0.0
2026-01-01 03:40:00,N_FULL_06,Full,0.032771,-0.020536,0.038673,0.001745,0.010469,0.05358,0.061829,0.039722,20.6935,0.762,0.0649,0.0033,0.0199,0.2695,0,0.0,0.0,0.0
2026-01-01 03:50:00,N_FULL_01,Full,0.03455,-0.019579,0.039712,0.000832,0.00499,0.047737,0.063965,0.039316,21.1564,0.4265,0.0231,-0.0957,-0.5745,0.2253,0,0.0025,0.0,0.0
2026-01-01 03:50:00,N_FULL_02,Full,0.033311,-0.022035,0.03994,2e-05,0.000123,0.047783,0.060629,0.037047,19.5571,0.3928,0.0501,0.0347,0.2083,0.1786,0,0.0008,0.0,0.0
2026-01-01 03:50:00,N_FULL_03,Full,0.034225,-0.020026,0.039654,0.001763,0.010577,0.040708,0.049176,0.035171,21.0915,0.4489,0.1282,0.1282,0.7691,0.1752,0,0.0014,0.0,0.0
2026-01-01 03:50:00,N_FULL_04,Full,0.03246,-0.021096,0.038713,-0.001826,-0.010956,0.043341,0.059288,0.036993,21.0927,0.7586,0.0,-0.0688,-0.4127,0.2481,0,0.0,0.0,0.0
2026-01-01 03:50:00,N_FULL_05,Full,0.035983,-0.022082,0.042218,0.001477,0.00886,0.063563,0.073462,0.052253,26.73,1.2448,0.0,0.0,0.0,0.1424,0,0.0,0.0,0.0
2026-01-01 03:50:00,N_FULL_06,Full,0.033968,-0.020922,0.039894,0.001221,0.007327,0.046914,0.063495,0.037631,20.1397,0.5343,0.0975,0.0327,0.1959,0.2695,0,0.0,0.0,0.0
2026-01-01 04:00:00,N_FULL_01,Full,0.032946,-0.021553,0.03937,-0.000342,-0.002052,0.049367,0.06569,0.042938,19.7135,0.276,0.0,-0.0231,-0.1388,0.2253,0,0.0,0.0,0.0
2026-01-01 04:00:00,N_FULL_02,Full,0.03282,-0.022227,0.039638,-0.000301,-0.001809,0.058422,0.068344,0.044965,20.0714,0.3831,0.0,-0.0501,-0.3007,0.1786,0,0.0018,0.0,0.0
2026-01-01 04:00:00,N_FULL_03,Full,0.033279,-0.021138,0.039424,-0.000229,-0.001376,0.061676,0.075073,0.047592,19.5542,0.286,0.0951,-0.0331,-0.1986,0.1752,0,0.0007,0.0,0.0
2026-01-01 04:00:00,N_FULL_04,Full,0.030965,-0.021487,0.03769,-0.001023,-0.006141,0.043538,0.061235,0.036794,20.0534,0.7169,0.0,0.0,0.0,0.2481,0,0.0015,0.0,0.0
2026-01-01 04:00:00,N_FULL_05,Full,0.033761,-0.022464,0.040552,-0.001666,-0.009999,0.047867,0.066617,0.03894,21.623,0.7353,0.0,0.0,0.0,0.1424,0,0.0,0.0,0.0
2026-01-01 04:00:00,N_FULL_06,Full,0.031098,-0.022127,0.038167,-0.001727,-0.010363,0.058923,0.070764,0.047215,20.4556,0.5798,0.1459,0.0483,0.2901,0.2695,0,0.0018,0.0,0.0
2026-01-01 04:10:00,N_FULL_01,Full,0.031064,-0.021469,0.037761,-0.001609,-0.009651,0.038794,0.0534,0.027565,19.5343,0.4793,0.0,0.0,0.0,0.2253,0,0.0013,0.0,0.0
2026-01-01 04:10:00,N_FULL_02,Full,0.031943,-0.021507,0.038508,-0.00113,-0.006781,0.051756,0.073341,0.036568,18.1794,0.3563,0.068,0.068,0.4082,0.1786,0,0.0016,0.0,0.0
2026-01-01 04:10:00,N_FULL_03,Full,0.033549,-0.021736,0.039975,0.00055,0.003301,0.042618,0.049374,0.036404,19.6617,0.2515,0.0321,-0.063,-0.3781,0.1752,0,0.001,0.0,0.0
2026-01-01 04:10:00,N_FULL_04,Full,0.033077,-0.021456,0.039426,0.001737,0.010419,0.047078,0.061377,0.035508,20.4105,0.361,0.0,0.0,0.0,0.2481,0,0.0035,0.0,0.0
2026-01-01 04:10:00,N_FULL_05,Full,0.032493,-0.021262,0.038831,-0.00172,-0.010322,0.048652,0.061369,0.041869,19.824,0.6762,0.0494,0.0494,0.2962,0.1424,0,0.0,0.0,0.0
2026-01-01 04:10:00,N_FULL_06,Full,0.032352,-0.022327,0.039308,0.001141,0.006847,0.052054,0.071158,0.044792,19.8599,0.354,0.0,-0.1459,-0.8751,0.2695,0,0.0013,0.0,0.0
2026-01-01 04:20:00,N_FULL_01,Full,0.031956,-0.022047,0.038823,0.001062,0.006373,0.046511,0.0623,0.033371,20.1186,0.7385,0.0,0.0,0.0,0.2253,0,0.0,0.0,0.0
2026-01-01 04:20:00,N_FULL_02,Full,0.032966,-0.020144,0.038634,0.000125,0.000752,0.036261,0.047008,0.029307,20.8111,0.4265,0.0257,-0.0424,-0.2541,0.1786,0,0.0015,0.0,0.0
2026-01-01 04:20:00,N_FULL_03,Full,0.034036,-0.020985,0.039985,1e-05,6.3e-05,0.038328,0.054725,0.028339,20.2105,0.2381,0.0,-0.0321,-0.1924,0.1752,0,0.004,0.0,0.0
2026-01-01 04:20:00,N_FULL_04,Full,0.035438,-0.021764,0.041588,0.002161,0.012968,0.034899,0.049722,0.029749,20.1702,0.5172,0.1023,0.1023,0.6136,0.2481,0,0.0,0.0,0.0
2026-01-01 04:20:00,N_FULL_05,Full,0.033194,-0.021499,0.039548,0.000717,0.0043,0.033775,0.042446,0.028462,20.0308,0.6952,0.1607,0.1113,0.6677,0.1607,0,0.0011,0.0,0.0
2026-01-01 04:20:00,N_FULL_06,Full,0.034083,-0.020595,0.039822,0.000514,0.003081,0.048206,0.063304,0.036552,19.2305,0.2381,0.0,0.0,0.0,0.2695,0,0.0018,0.0,0.0
2026-01-01 04:30:00,N_FULL_01,Full,0.034995,-0.021599,0.041124,0.002301,0.013806,0.051967,0.069821,0.044645,20.4936,0.5219,0.0,0.0,0.0,0.2253,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_FULL_02,Full,0.033036,-0.020172,0.038708,7.4e-05,0.000446,0.039177,0.05306,0.028887,20.1186,0.5478,0.0428,0.0171,0.1025,0.1786,0,0.0016,0.0,0.0
2026-01-01 04:30:00,N_FULL_03,Full,0.032457,-0.020852,0.038578,-0.001408,-0.008445,0.049091,0.063742,0.034483,20.3093,0.7541,0.0,0.0,0.0,0.1752,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_FULL_04,Full,0.030055,-0.020372,0.036309,-0.005279,-0.031674,0.04576,0.05767,0.034052,20.2023,0.5356,0.0351,-0.0671,-0.4028,0.2481,0,0.0017,0.0,0.0
2026-01-01 04:30:00,N_FULL_05,Full,0.034676,-0.019458,0.039762,0.000214,0.001286,0.042017,0.052907,0.031763,20.114,0.4524,0.0558,-0.1049,-0.6292,0.1607,0,0.0,0.0,0.0
2026-01-01 04:30:00,N_FULL_06,Full,0.034583,-0.020521,0.040214,0.000392,0.00235,0.032682,0.044793,0.027435,18.8734,0.6097,0.0,0.0,0.0,0.2695,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_FULL_01,Full,0.03227,-0.022602,0.039398,-0.001726,-0.010356,0.040418,0.047737,0.028524,21.2365,0.6317,0.0722,0.0722,0.4333,0.2253,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_FULL_02,Full,0.035664,-0.021591,0.041691,0.002983,0.017895,0.043773,0.060618,0.030967,20.7203,0.4207,0.0434,0.0007,0.0041,0.1786,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_FULL_03,Full,0.03417,-0.020634,0.039917,0.001339,0.008035,0.038986,0.051077,0.030003,21.0992,0.2614,0.0863,0.0863,0.5177,0.1752,0,0.0003,0.0,0.0
2026-01-01 04:40:00,N_FULL_04,Full,0.034152,-0.021868,0.040553,0.004245,0.025468,0.040397,0.051824,0.03003,20.045,0.7729,0.0,-0.0351,-0.2108,0.2481,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_FULL_05,Full,0.034404,-0.018507,0.039066,-0.000697,-0.00418,0.037971,0.054076,0.027883,20.8181,0.367,0.0692,0.0134,0.0804,0.1607,0,0.0,0.0,0.0
2026-01-01 04:40:00,N_FULL_06,Full,0.031178,-0.021089,0.037641,-0.002573,-0.015436,0.045703,0.057015,0.036964,18.7579,0.3559,0.0157,0.0157,0.0942,0.2695,0,0.002,0.0,0.0
2026-01-01 04:50:00,N_FULL_01,Full,0.033128,-0.020288,0.038846,-0.000552,-0.003312,0.043818,0.059655,0.037377,19.8009,0.3023,0.0498,-0.0224,-0.1343,0.2253,0,0.0,0.0,0.0
2026-01-01 04:50:00,N_FULL_02,Full,0.032038,-0.021018,0.038317,-0.003374,-0.020243,0.046564,0.064117,0.039944,19.8251,0.6946,0.0,-0.0434,-0.2606,0.1786,0,0.0,0.0,0.0
2026-01-01 04:50:00,N_FULL_03,Full,0.033448,-0.021563,0.039796,-0.000121,-0.000725,0.042607,0.058614,0.034525,19.1648,0.5458,0.0749,-0.0114,-0.0684,0.1752,0,0.0004,0.0,0.0
2026-01-01 04:50:00,N_FULL_04,Full,0.033081,-0.020735,0.039043,-0.001511,-0.009064,0.038309,0.053728,0.032349,20.6832,0.6016,0.0972,0.0972,0.5831,0.2481,0,0.0,0.0,0.0
2026-01-01 04:50:00,N_FULL_05,Full,0.034211,-0.022271,0.040821,0.001756,0.010534,0.038115,0.044934,0.029007,21.2025,0.2009,0.0,-0.0692,-0.4152,0.1607,0,0.0,0.0,0.0
2026-01-01 04:50:00,N_FULL_06,Full,0.033169,-0.020963,0.039238,0.001598,0.009586,0.047976,0.055853,0.037468,19.6795,0.2246,0.0,-0.0157,-0.0942,0.2695,0,0.0,0.0,0.0
2026-01-01 05:00:00,N_FULL_01,Full,0.03377,-0.019416,0.038954,0.000108,0.000647,0.044418,0.053949,0.031471,19.0567,0.7871,0.0533,0.0034,0.0206,0.2253,0,0.0,0.0,0.0
2026-01-01 05:00:00,N_FULL_02,Full,0.033562,-0.021323,0.039763,0.001446,0.008677,0.037824,0.053422,0.030401,19.3717,0.3812,0.0799,0.0799,0.4797,0.1786,0,0.003,0.0,0.0
2026-01-01 05:00:00,N_FULL_03,Full,0.033961,-0.021403,0.040143,0.000347,0.002081,0.038005,0.052525,0.030509,19.0012,0.711,0.0,-0.0749,-0.4493,0.1752,0,0.0,0.0,0.0
2026-01-01 05:00:00,N_FULL_04,Full,0.033716,-0.022061,0.040292,0.001249,0.007497,0.034073,0.048825,0.024893,20.3734,0.5073,0.0,-0.0972,-0.5831,0.2481,0,0.0,0.0,0.0
2026-01-01 05:00:00,N_FULL_05,Full,0.032893,-0.021068,0.039061,-0.00176,-0.010561,0.046831,0.067228,0.040747,19.9017,0.3336,0.0,0.0,0.0,0.1607,0,0.0024,0.0,0.0
2026-01-01 05:00:00,N_FULL_06,Full,0.032071,-0.021343,0.038523,-0.000715,-0.00429,0.040983,0.057661,0.030378,19.6564,0.5629,0.0,0.0,0.0,0.2695,0,0.0018,0.0,0.0
2026-01-01 05:10:00,N_FULL_01,Full,0.032989,-0.021176,0.039201,0.000246,0.001479,0.031003,0.036167,0.022366,19.1564,0.5269,0.0,-0.0533,-0.3196,0.2253,0,0.0,0.0,0.0
2026-01-01 05:10:00,N_FULL_02,Full,0.034696,-0.021728,0.040938,0.001175,0.00705,0.066375,0.080048,0.051085,26.3077,3.7093,0.0,-0.0799,-0.4797,0.1786,0,0.0004,0.0,0.0
2026-01-01 05:10:00,N_FULL_03,Full,0.033066,-0.020432,0.038869,-0.001274,-0.007642,0.04195,0.048723,0.034088,19.3904,0.4376,0.0,0.0,0.0,0.1752,0,0.0014,0.0,0.0
2026-01-01 05:10:00,N_FULL_04,Full,0.033985,-0.0204,0.039638,-0.000654,-0.003926,0.034132,0.041054,0.025053,20.0403,0.3592,0.0745,0.0745,0.4472,0.2481,0,0.004,0.0,0.0
2026-01-01 05:10:00,N_FULL_05,Full,0.033226,-0.021656,0.039661,0.000599,0.003596,0.039682,0.057261,0.032762,19.0515,0.4856,0.0393,0.0393,0.2359,0.1607,0,0.0,0.0,0.0
2026-01-01 05:10:00,N_FULL_06,Full,0.032844,-0.019941,0.038424,-9.9e-05,-0.000596,0.043149,0.059131,0.030569,20.7209,0.6856,0.0,0.0,0.0,0.2695,0,0.0023,0.0,0.0
2026-01-01 05:20:00,N_FULL_01,Full,0.032308,-0.021589,0.038857,-0.000343,-0.00206,0.03988,0.049076,0.029612,19.1403,0.3888,0.0,0.0,0.0,0.2253,0,0.0014,0.0,0.0
2026-01-01 05:20:00,N_FULL_02,Full,0.034281,-0.020025,0.039701,-0.001237,-0.00742,0.053424,0.075877,0.043174,18.5618,0.6016,0.0411,0.0411,0.2467,0.1786,0,0.0022,0.0,0.0
2026-01-01 05:20:00,N_FULL_03,Full,0.032169,-0.020099,0.037932,-0.000938,-0.005626,0.079688,0.105582,0.061356,29.5586,3.3385,0.0,0.0,0.0,0.1752,0,0.0,0.0,0.0
2026-01-01 05:20:00,N_FULL_04,Full,0.033968,-0.020108,0.039474,-0.000164,-0.000983,0.046971,0.054157,0.040828,18.6005,0.5639,0.0,-0.0745,-0.4472,0.2481,0,0.0001,0.0,0.0
2026-01-01 05:20:00,N_FULL_05,Full,0.032752,-0.020001,0.038376,-0.001284,-0.007705,0.073943,0.098948,0.061038,24.2074,1.4572,0.0,-0.0393,-0.2359,0.1607,0,0.0,0.0,0.0
2026-01-01 05:20:00,N_FULL_06,Full,0.034306,-0.019986,0.039703,0.001279,0.007674,0.042928,0.059352,0.030433,20.2392,0.7747,0.0,0.0,0.0,0.2695,0,0.0026,0.0,0.0
2026-01-01 05:30:00,N_FULL_01,Full,0.036608,-0.018013,0.0408,0.001942,0.011654,0.034592,0.043029,0.02861,20.2587,0.6521,0.0722,0.0722,0.4332,0.2253,0,0.0005,0.0,0.0
2026-01-01 05:30:00,N_FULL_02,Full,0.034811,-0.021213,0.040765,0.001064,0.006386,0.074246,0.099911,0.057082,25.0462,2.1537,0.0527,0.0116,0.0698,0.1786,0,0.0002,0.0,0.0
2026-01-01 05:30:00,N_FULL_03,Full,0.033407,-0.020638,0.039268,0.001336,0.008017,0.035374,0.041896,0.028622,20.0461,0.6232,0.0245,0.0245,0.1472,0.1752,0,0.0,0.0,0.0
2026-01-01 05:30:00,N_FULL_04,Full,0.035725,-0.021767,0.041834,0.00236,0.014162,0.035145,0.04836,0.026944,18.8793,0.5021,0.0,0.0,0.0,0.2481,0,0.0014,0.0,0.0
2026-01-01 05:30:00,N_FULL_05,Full,0.033706,-0.020382,0.039389,0.001013,0.006076,0.038174,0.044193,0.0301,20.9089,0.2232,0.0922,0.0922,0.5529,0.1607,0,0.0,0.0,0.0
2026-01-01 05:30:00,N_FULL_06,Full,0.033345,-0.020301,0.039039,-0.000664,-0.003986,0.04129,0.051659,0.033007,20.45,0.3008,0.1815,0.1815,1.0888,0.2695,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_FULL_01,Full,0.034961,-0.020751,0.040655,-0.000144,-0.000866,0.036231,0.046758,0.026534,20.1347,0.4043,0.0109,-0.0613,-0.3679,0.2253,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_FULL_02,Full,0.036396,-0.020359,0.041703,0.000937,0.005623,0.043753,0.051543,0.033403,19.0025,0.5347,0.0,-0.0527,-0.3164,0.1786,0,0.001,0.0,0.0
2026-01-01 05:40:00,N_FULL_03,Full,0.033304,-0.019222,0.038453,-0.000815,-0.004887,0.040506,0.052918,0.031774,18.4941,0.755,0.0275,0.0029,0.0176,0.1752,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_FULL_04,Full,0.034807,-0.020294,0.040291,-0.001543,-0.009256,0.030752,0.044365,0.024844,19.1282,0.7496,0.0659,0.0659,0.3952,0.2481,0,0.003,0.0,0.0
2026-01-01 05:40:00,N_FULL_05,Full,0.034146,-0.021122,0.040151,0.000762,0.004572,0.042537,0.059421,0.031283,18.2009,0.2598,0.0631,-0.0291,-0.1745,0.1607,0,0.0,0.0,0.0
2026-01-01 05:40:00,N_FULL_06,Full,0.033782,-0.017646,0.038113,-0.000925,-0.005551,0.043788,0.058094,0.034587,19.5067,0.6767,0.0,-0.1815,-1.0888,0.2695,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_FULL_01,Full,0.035777,-0.019934,0.040956,0.0003,0.001802,0.036408,0.045767,0.029391,19.0792,0.4783,0.0,-0.0109,-0.0653,0.2253,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_FULL_02,Full,0.033312,-0.019911,0.038808,-0.002894,-0.017366,0.048056,0.056126,0.036587,17.4566,0.6174,0.0158,0.0158,0.0947,0.1786,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_FULL_03,Full,0.033248,-0.019047,0.038317,-0.000136,-0.000816,0.035916,0.050343,0.027359,18.9798,0.4769,0.1381,0.1106,0.6636,0.1752,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_FULL_04,Full,0.033287,-0.01915,0.038402,-0.001889,-0.011335,0.035748,0.044022,0.026408,17.6146,0.4386,0.0,-0.0659,-0.3952,0.2481,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_FULL_05,Full,0.033457,-0.021326,0.039676,-0.000475,-0.002853,0.028171,0.039186,0.024767,19.7318,0.372,0.0646,0.0016,0.0094,0.1607,0,0.0,0.0,0.0
2026-01-01 05:50:00,N_FULL_06,Full,0.033703,-0.018195,0.038301,0.000187,0.001124,0.039716,0.050159,0.029975,17.6722,0.2196,0.0,0.0,0.0,0.2695,0,0.0,0.0,0.0
2026-01-01 06:00:00,N_FULL_01,Full,0.036468,-0.018865,0.041058,0.000103,0.000616,0.033272,0.043785,0.024445,18.6201,0.3101,0.0,0.0,0.0,0.2253,0,0.0,0.0,0.0
2026-01-01 06:00:00,N_FULL_02,Full,0.035023,-0.019268,0.039974,0.001166,0.006993,0.038536,0.050614,0.030842,18.6852,0.3794,0.0406,0.0248,0.1487,0.1786,0,0.0,0.0,0.0
2026-01-01 06:00:00,N_FULL_03,Full,0.036405,-0.019592,0.041342,0.003025,0.018148,0.073833,0.095196,0.051904,31.7491,1.1123,0.1838,0.0458,0.2745,0.1838,0,0.001,0.0,0.0
2026-01-01 06:00:00,N_FULL_04,Full,0.035311,-0.01963,0.040401,0.001999,0.011991,0.041165,0.052062,0.032191,18.6152,0.3937,0.0087,0.0087,0.0525,0.2481,0,0.0,0.0,0.0
2026-01-01 06:00:00,N_FULL_05,Full,0.035776,-0.020708,0.041337,0.001661,0.009967,0.034561,0.047994,0.02954,20.2822,0.7909,0.0,-0.0646,-0.3878,0.1607,0,0.0,0.0,0.0
2026-01-01 06:00:00,N_FULL_06,Full,0.035063,-0.020826,0.040782,0.002481,0.014885,0.03409,0.044328,0.027537,18.1196,0.3242,0.0986,0.0986,0.5918,0.2695,0,0.0046,0.0,0.0
2026-01-01 06:10:00,N_FULL_01,Full,0.034819,-0.019805,0.040057,-0.001001,-0.006006,0.042554,0.061497,0.031223,18.1579,0.304,0.0,0.0,0.0,0.2253,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_FULL_02,Full,0.035038,-0.019485,0.040091,0.000117,0.000704,0.047553,0.065276,0.034059,18.0246,0.634,0.0,-0.0406,-0.2435,0.1786,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_FULL_03,Full,0.036163,-0.017915,0.040357,-0.000985,-0.00591,0.042168,0.060828,0.03578,17.3706,0.7589,0.0672,-0.1167,-0.7,0.1838,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_FULL_04,Full,0.035939,-0.018778,0.040549,0.000148,0.000889,0.031699,0.041266,0.025192,18.8111,0.2943,0.0,-0.0087,-0.0525,0.2481,0,0.0,0.0,0.0
2026-01-01 06:10:00,N_FULL_05,Full,0.035842,-0.019176,0.040649,-0.000688,-0.004126,0.068996,0.086312,0.054113,25.3891,3.3465,0.0,0.0,0.0,0.1607,0,0.0016,0.0,0.0
2026-01-01 06:10:00,N_FULL_06,Full,0.033189,-0.017693,0.037611,-0.003171,-0.019026,0.046175,0.063039,0.033591,17.6062,0.7877,0.0,-0.0986,-0.5918,0.2695,0,0.0002,0.0,0.0
2026-01-01 06:20:00,N_FULL_01,Full,0.038337,-0.018885,0.042736,0.002679,0.016074,0.034521,0.045569,0.027339,17.3103,0.4374,0.0993,0.0993,0.5957,0.2253,0,0.0006,0.0,0.0
2026-01-01 06:20:00,N_FULL_02,Full,0.036455,-0.017935,0.040629,0.000537,0.003224,0.083381,0.108852,0.069215,26.4756,2.7494,0.0893,0.0893,0.5357,0.1786,0,0.0016,0.0,0.0
2026-01-01 06:20:00,N_FULL_03,Full,0.035445,-0.01854,0.040001,-0.000356,-0.002135,0.032464,0.043806,0.023563,18.8787,0.5601,0.137,0.0698,0.4189,0.1838,0,0.0001,0.0,0.0
2026-01-01 06:20:00,N_FULL_04,Full,0.036384,-0.019665,0.041358,0.000809,0.004854,0.03964,0.053182,0.033597,18.8279,0.7643,0.053,0.053,0.3179,0.2481,0,0.002,0.0,0.0
2026-01-01 06:20:00,N_FULL_05,Full,0.035469,-0.020081,0.040759,0.00011,0.00066,0.052368,0.060484,0.03675,27.1282,3.6034,0.0,0.0,0.0,0.1607,0,0.003,0.0,0.0
2026-01-01 06:20:00,N_FULL_06,Full,0.036026,-0.019248,0.040846,0.003235,0.01941,0.048773,0.066278,0.037168,18.3745,0.6273,0.0,0.0,0.0,0.2695,0,0.0,0.0,0.0
2026-01-01 06:30:00,N_FULL_01,Full,0.036328,-0.020586,0.041756,-0.000981,-0.005884,0.035116,0.045711,0.029872,17.5422,0.3049,0.0,-0.0993,-0.5957,0.2253,0,0.0,0.0,0.0
2026-01-01 06:30:00,N_FULL_02,Full,0.036024,-0.018125,0.040327,-0.000301,-0.001809,0.039383,0.054049,0.032352,17.2579,0.6818,0.0,-0.0893,-0.5357,0.1786,0,0.0011,0.0,0.0
2026-01-01 06:30:00,N_FULL_03,Full,0.035244,-0.019637,0.040346,0.000344,0.002066,0.041811,0.058191,0.036256,17.8135,0.6406,0.1199,-0.0171,-0.1024,0.1838,0,0.0,0.0,0.0
2026-01-01 06:30:00,N_FULL_04,Full,0.03495,-0.021633,0.041104,-0.000254,-0.001525,0.039443,0.047971,0.029009,18.7947,0.2057,0.0,-0.053,-0.3179,0.2481,0,0.0024,0.0,0.0
2026-01-01 06:30:00,N_FULL_05,Full,0.034973,-0.018152,0.039403,-0.001356,-0.008138,0.045032,0.060737,0.039075,17.982,0.7838,0.0203,0.0203,0.1221,0.1607,0,0.0017,0.0,0.0
2026-01-01 06:30:00,N_FULL_06,Full,0.032143,-0.018164,0.03692,-0.003926,-0.023553,0.031963,0.037808,0.022513,18.5921,0.3941,0.0894,0.0894,0.5364,0.2695,0,0.0014,0.0,0.0
2026-01-01 06:40:00,N_FULL_01,Full,0.037339,-0.018844,0.041824,6.9e-05,0.000411,0.037775,0.048087,0.026784,17.2539,0.294,0.0052,0.0052,0.0315,0.2253,0,0.0,0.0,0.0
2026-01-01 06:40:00,N_FULL_02,Full,0.036467,-0.019,0.04112,0.000793,0.004755,0.041988,0.054217,0.030648,17.5162,0.2732,0.0164,0.0164,0.0984,0.1786,0,0.0041,0.0,0.0
2026-01-01 06:40:00,N_FULL_03,Full,0.038422,-0.02045,0.043525,0.00318,0.01908,0.044023,0.05114,0.037851,18.6933,0.2055,0.1837,0.0638,0.3828,0.1838,0,0.0004,0.0,0.0
2026-01-01 06:40:00,N_FULL_04,Full,0.034697,-0.01999,0.040043,-0.001061,-0.006363,0.072493,0.102126,0.056081,22.753,1.8022,0.0,0.0,0.0,0.2481,0,0.0017,0.0,0.0
2026-01-01 06:40:00,N_FULL_05,Full,0.036645,-0.018318,0.040968,0.001565,0.009392,0.043637,0.057611,0.036277,17.8065,0.6999,0.0,-0.0203,-0.1221,0.1607,0,0.0,0.0,0.0
2026-01-01 06:40:00,N_FULL_06,Full,0.035742,-0.019023,0.040489,0.003569,0.021412,0.049285,0.068456,0.040174,18.5543,0.7024,0.0,-0.0894,-0.5364,0.2695,0,0.001,0.0,0.0
2026-01-01 06:50:00,N_FULL_01,Full,0.037211,-0.018856,0.041715,-0.000109,-0.000653,0.032625,0.039724,0.025518,17.5987,0.2579,0.1709,0.1656,0.9936,0.2253,0,0.0021,0.0,0.0
2026-01-01 06:50:00,N_FULL_02,Full,0.036812,-0.019088,0.041466,0.000347,0.00208,0.036407,0.052447,0.029825,19.2644,0.3451,0.0,-0.0164,-0.0984,0.1786,0,0.0,0.0,0.0
